gyro_x,gyro_y,gyro_z,activity
0.3344,0.4471,-0.2861,3
0.536,0.3787,0.02059,3
-0.2374,-0.5242,0.3529,3
-0.5294,-0.3299,0.07924,3
-0.09564,0.2174,-0.2628,3
0.569,0.6658,-0.1114,3
0.1389,-0.2163,0.2417,3
-0.533,-0.4888,0.2735,3
-0.2948,-0.04895,-0.1016,3
0.3454,0.4678,-0.247,3
0.6081,0.4129,0.01815,3
-0.1384,-0.4729,0.315,3
-0.4744,-0.3165,0.04503,3
-0.03089,0.2003,-0.2873,3
0.6936,0.6548,-0.1541,3
0.2953,-0.1919,0.2014,3
-0.478,-0.4973,0.2026,3
-0.3473,-0.1027,-0.1785,3
0.3063,0.4507,-0.2971,3
0.5714,0.3945,0.005934,3
-0.2789,-0.4937,0.3187,3
-0.5281,-0.3006,0.05725,3
-0.02478,0.2284,-0.2738,3
0.6301,0.6902,-0.08814,3
0.1463,-0.2004,0.2625,3
-0.4658,-0.4924,0.3236,3
-0.1848,-0.09049,-0.07226,3
0.3576,0.4055,-0.2628,3
0.4383,0.3664,-0.04904,3
-0.2752,-0.5108,0.2784,3
-0.4683,-0.3593,0.05725,3
0.006988,0.1649,-0.2897,3
0.5836,0.6279,-0.1834,3
0.02287,-0.2237,0.1721,3
-0.621,-0.5401,0.2466,3
-0.2703,-0.1113,-0.1297,3
0.3857,0.4214,-0.269,3
0.4529,0.3897,0.01326,3
-0.3962,-0.512,0.3492,3
-0.5965,-0.3593,0.1147,3
-0.06754,0.1917,-0.2311,3
0.5726,0.6706,-0.09669,3
0.05219,-0.2127,0.2527,3
-0.5697,-0.4949,0.3175,3
-0.2581,-0.0856,-0.09058,3
0.3442,0.4312,-0.28,3
0.5116,0.419,-0.02217,3
-0.2422,-0.5547,0.315,3
-0.5465,-0.3984,0.06824,3
-0.103,0.1587,-0.2909,3
0.547,0.6071,-0.1859,3
0.1976,-0.1442,0.1904,3
-0.4524,-0.5266,0.2686,3
-0.3046,-0.1528,-0.1114,3
0.2355,0.3713,-0.3105,3
0.5971,0.4678,-0.04416,3
-0.06632,-0.4863,0.2845,3
-0.4841,-0.369,0.05725,3
-0.1518,0.1209,-0.28,3
0.5445,0.6279,-0.1443,3
0.3088,-0.1051,0.2368,3
-0.2899,-0.4423,0.2857,3
-0.2337,-0.1027,-0.09791,3
0.2281,0.4104,-0.2714,3
0.5226,0.4202,0.01082,3
-0.1176,-0.4558,0.3126,3
-0.4243,-0.3128,0.05114,3
-0.09319,0.1587,-0.3117,3
0.5262,0.6425,-0.1663,3
0.1902,-0.187,0.2148,3
-0.5074,-0.5291,0.271,3
-0.3852,-0.1345,-0.1199,3
0.1707,0.3835,-0.3032,3
0.536,0.4923,0.001047,3
-0.1152,-0.4839,0.3578,3
-0.4964,-0.3642,0.1208,3
-0.0712,0.1514,-0.258,3
0.5763,0.6303,-0.1651,3
0.1634,-0.08682,0.1843,3
-0.5794,-0.5205,0.3053,3
-0.3791,-0.1504,-0.06615,3
0.2831,0.386,-0.2836,3
0.6533,0.5656,-0.01361,3
-0.01134,-0.4533,0.3566,3
-0.5147,-0.4094,0.1513,3
-0.2288,0.08666,-0.2616,3
0.5189,0.5644,-0.2152,3
0.3088,0.02435,0.1171,3
-0.4829,-0.5169,0.2515,3
-0.4658,-0.2078,-0.0918,3
0.1414,0.3261,-0.3105,3
0.6631,0.5754,-0.04904,3
-0.05776,-0.4155,0.2991,3
-0.6112,-0.4118,0.1501,3
-0.2227,0.08055,-0.2128,3
0.5934,0.5937,-0.1761,3
0.4835,0.01825,0.1428,3
-0.2948,-0.4607,0.2637,3
-0.3986,-0.2188,-0.08814,3
0.1353,0.3286,-0.2861,3
0.6606,0.4654,-0.02705,3
-0.0003424,-0.4179,0.2894,3
-0.6222,-0.4216,0.08657,3
-0.3424,0.06711,-0.2677,3
0.4847,0.601,-0.1517,3
0.4273,-0.004967,0.2197,3
-0.3412,-0.4436,0.337,3
-0.4084,-0.1772,-0.05149,3
0.1218,0.3579,-0.2983,3
0.635,0.5314,-0.06004,3
-0.007673,-0.4362,0.282,3
-0.6161,-0.4375,0.1049,3
-0.2813,0.072,-0.2531,3
0.4847,0.59,-0.2091,3
0.3466,0.04635,0.1342,3
-0.406,-0.4619,0.293,3
-0.4243,-0.1797,-0.05515,3
0.1121,0.3616,-0.2861,3
0.5372,0.5326,-0.04538,3
-0.1812,-0.413,0.2759,3
-0.5672,-0.3825,0.1159,3
-0.1384,0.1099,-0.2091,3
0.4798,0.5973,-0.1162,3
0.1805,-0.05872,0.2063,3
-0.4255,-0.468,0.3236,3
-0.2874,-0.1394,-0.04538,3
0.2721,0.386,-0.2641,3
0.5763,0.5094,-0.02583,3
-0.04677,-0.4448,0.293,3
-0.4182,-0.3715,0.09146,3
-0.03577,0.08788,-0.2677,3
0.547,0.557,-0.2054,3
0.2012,-0.0856,0.1147,3
-0.4414,-0.5181,0.2466,3
-0.3314,-0.1846,-0.1089,3
0.2074,0.3432,-0.3117,3
0.5201,0.4874,-0.0637,3
-0.1482,-0.4729,0.2723,3
-0.4243,-0.3544,0.09634,3
-0.01745,0.1429,-0.2238,3
0.5641,0.6291,-0.1101,3
0.2122,-0.1039,0.2087,3
-0.3546,-0.468,0.2869,3
-0.1799,-0.0966,-0.08936,3
0.3014,0.3689,-0.2616,3
0.4566,0.5118,0.001047,3
-0.2129,-0.5291,0.3444,3
-0.5562,-0.4265,0.1196,3
-0.1396,0.1172,-0.2555,3
0.5055,0.6144,-0.1785,3
0.2061,-0.1051,0.1672,3
-0.4829,-0.5413,0.3004,3
-0.3192,-0.176,-0.08692,3
0.2965,0.3738,-0.3325,3
