gyro_x,gyro_y,gyro_z
-0.1004,-1.089,0.09746
-0.03686,-0.354,0.216
-0.2898,0.3583,0.1133
-0.09184,-0.095,0.08402
0.5349,1.449,0.005834
0.2893,-0.8219,0.409
-0.09672,-0.42,0.4224
-1.184,0.03206,-0.01371
-0.3008,-0.1634,0.1647
0.2014,-0.2428,0.1928
0.144,-0.2269,0.01683
0.03034,-0.1707,-0.2752
0.111,-0.1597,-0.5843
-0.3386,0.1151,-0.6918
0.4103,0.09559,0.01683
-0.2409,0.5159,-0.3729
-0.2995,0.2862,-0.4804
0.4237,-0.4652,0.6008
0.4812,-0.6912,0.7181
0.07921,-0.1524,0.172
-0.09306,0.06383,0.03271
-0.0112,0.006406,0.01439
-0.1493,0.08582,0.01927
0.1366,-0.09744,-0.01982
0.1391,-0.09011,0.01683
0.08776,-0.06079,0.01194
-0.02586,0.0174,-0.002718
0.007124,-0.007033,0.005834
-0.005093,0.0002978,0.002169
-0.01975,0.00885,0.004612
0.009568,-0.009476,0.00339
0.02056,-0.01925,0.002169
0.01079,-0.0107,0.00339
-0.0002062,-0.0009239,0.0009468
-0.005093,0.00152,0.00339
-0.006315,0.002741,0.005834
-0.007537,0.002741,0.002169
-0.003871,0.00152,0.004612
-0.00265,0.0002978,0.00339
-0.001428,-0.002146,0.002169
-0.001428,-0.002146,0.00339
-0.0002062,-0.002146,0.004612
0.001016,-0.002146,0.00339
0.001016,-0.002146,0.002169
-0.00265,-0.002146,0.00339
-0.001428,-0.003367,0.00339
-0.0002062,-0.002146,0.002169
-0.00265,-0.002146,0.004612
-0.001428,-0.0009239,0.002169
-0.0002062,-0.002146,0.004612
-0.0002062,-0.003367,0.00339
0.001016,-0.002146,0.00339
-0.001428,-0.0009239,0.00339
-0.0002062,-0.0009239,0.00339
-0.001428,-0.0009239,0.004612
-0.001428,-0.0009239,0.004612
-0.0002062,-0.002146,0.005834
-0.0002062,-0.003367,0.004612
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.004612
-0.0002062,-0.002146,0.00339
-0.00265,-0.002146,0.002169
-0.001428,-0.0009239,0.002169
-0.00265,-0.002146,0.00339
-0.001428,-0.003367,0.004612
-0.00265,-0.002146,0.00339
-0.001428,-0.0009239,0.004612
0.001016,-0.0009239,0.009499
-0.001428,-0.0009239,0.005834
-0.00265,-0.002146,0.004612
-0.001428,-0.002146,0.00339
-0.0002062,-0.003367,0.002169
-0.001428,-0.003367,0.004612
-0.0002062,-0.002146,0.004612
-0.0002062,-0.002146,0.002169
0.002237,-0.003367,0.004612
-0.001428,0.0002978,0.004612
-0.005093,0.0002978,0.00339
-0.003871,-0.0009239,0.005834
-0.00265,-0.0009239,0.007055
-0.00265,0.0002978,0.00339
-0.003871,0.0002978,0.002169
-0.00265,0.0002978,0.00339
-0.0002062,-0.0009239,0.00339
0.002237,-0.004589,0.004612
0.001016,-0.003367,0.005834
-0.001428,-0.003367,0.004612
-0.001428,-0.002146,0.00339
-0.001428,-0.0009239,0.005834
-0.00265,-0.002146,0.004612
-0.00265,-0.0009239,0.002169
-0.001428,-0.0009239,0.002169
-0.00265,0.0002978,0.00339
-0.001428,-0.0009239,0.00339
-0.001428,-0.002146,0.004612
-0.00265,-0.002146,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.00339
-0.00265,-0.003367,0.004612
-0.001428,-0.005811,0.005834
-0.0002062,-0.002146,0.00339
-0.001428,-0.0009239,0.004612
-0.001428,-0.003367,0.00339
-0.001428,-0.0009239,0.002169
-0.001428,-0.0009239,0.005834
-0.001428,-0.0009239,0.00339
-0.0002062,-0.003367,0.004612
-0.0002062,-0.0009239,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.0009239,0.00339
-0.00265,0.0002978,0.00339
-0.0002062,-0.002146,0.002169
-0.0002062,0.0002978,0.00339
-0.001428,-0.002146,0.00339
-0.0002062,-0.002146,0.004612
-0.001428,-0.002146,0.00339
-0.001428,-0.0009239,0.002169
-0.0002062,-0.002146,0.00339
-0.00265,-0.0009239,0.00339
-0.00265,-0.0009239,0.004612
-0.001428,-0.002146,0.007055
-0.0002062,-0.0009239,0.004612
-0.00265,-0.002146,0.004612
-0.001428,-0.003367,0.004612
-0.0002062,-0.002146,0.005834
-0.001428,-0.002146,0.004612
-0.0002062,-0.0009239,0.005834
-0.001428,-0.0009239,0.004612
-0.001428,-0.0009239,0.004612
-0.00265,-0.002146,0.005834
-0.001428,-0.002146,0.002169
-0.001428,-0.002146,0.002169
-0.001428,-0.002146,0.004612
-0.0002062,-0.002146,0.004612
-0.001428,-0.002146,0.00339
-0.0002062,-0.002146,0.00339
-0.00265,-0.002146,0.00339
-0.00265,-0.003367,0.002169
-0.0002062,-0.003367,0.00339
-0.001428,-0.002146,0.00339
-0.00265,-0.002146,0.004612
-0.001428,-0.0009239,0.00339
-0.0002062,-0.002146,0.0009468
-0.001428,-0.0009239,0.002169
-0.001428,-0.0009239,0.005834
-0.001428,-0.0009239,0.00339
-0.00265,-0.002146,0.005834
-0.0002062,-0.002146,0.005834
-0.001428,-0.002146,0.00339
0.001016,-0.002146,0.004612
-0.0002062,-0.0009239,0.004612
-0.00265,0.0002978,0.00339
-0.001428,-0.0009239,0.00339
-0.00265,-0.002146,0.004612
-0.00265,-0.002146,0.00339
-0.0002062,-0.002146,0.002169
-0.00265,-0.002146,0.002169
-0.00265,-0.0009239,0.0009468
-0.001428,-0.0009239,0.00339
-0.0002062,-0.003367,0.002169
-0.0002062,-0.003367,0.002169
-0.00265,-0.002146,0.00339
-0.001428,-0.002146,0.005834
-0.001428,-0.002146,0.004612
-0.00265,-0.002146,0.00339
-0.001428,-0.002146,0.005834
-0.0002062,-0.003367,0.007055
-0.001428,-0.0009239,0.004612
-0.001428,-0.0009239,0.007055
-0.0002062,-0.002146,0.005834
-0.001428,-0.002146,0.004612
0.001016,-0.003367,0.004612
-0.0002062,0.0002978,0.004612
-0.00265,-0.0009239,0.00339
-0.003871,-0.002146,0.002169
-0.00265,-0.002146,0.002169
-0.003871,-0.0009239,0.007055
-0.00265,-0.0009239,0.004612
-0.001428,-0.0009239,0.00339
-0.0002062,-0.002146,0.00339
-0.001428,-0.0009239,0.00339
-0.001428,-0.002146,0.00339
-0.006315,-0.0009239,0.002169
-0.00265,0.0002978,0.002169
-0.00265,-0.002146,0.004612
-0.003871,-0.0009239,0.004612
-0.001428,0.0002978,0.0009468
-0.00265,-0.004589,0.0009468
-0.003871,-0.0009239,0.004612
-0.00265,0.0002978,0.005834
-0.005093,0.0002978,0.004612
-0.0002062,-0.003367,0.004612
-0.0002062,-0.003367,0.005834
-0.001428,-0.002146,0.004612
-0.00265,-0.0009239,0.0009468
-0.003871,-0.0009239,0.004612
-0.006315,0.01007,0.0009468
-0.0112,0.007628,0.002169
-0.001428,-0.004589,0.002169
0.005902,-0.004589,0.002169
0.005902,-0.007033,0.004612
-0.003871,-0.004589,0.004612
-0.00998,0.003963,0.004612
-0.001428,0.0002978,-0.0002749
0.008346,-0.007033,0.0009468
0.002237,-0.002146,-0.0002749
0.002237,-0.003367,0.002169
-0.001428,-0.0009239,0.004612
-0.006315,0.002741,0.00339
-0.005093,0.00152,0.00339
-0.00265,-0.0009239,0.002169
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.002169
-0.001428,-0.002146,0.005834
-0.0002062,-0.002146,0.002169
-0.0002062,-0.002146,0.002169
-0.001428,-0.0009239,0.00339
-0.0002062,0.0002978,0.004612
-0.00265,-0.0009239,0.007055
-0.001428,-0.002146,0.007055
-0.001428,-0.0009239,0.002169
-0.0002062,-0.002146,0.004612
-0.0002062,-0.0009239,0.00339
-0.001428,-0.0009239,0.002169
-0.00265,-0.0009239,0.004612
-0.0002062,-0.0009239,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.00339
-0.0002062,-0.002146,0.004612
-0.00265,-0.0009239,0.00339
-0.00265,-0.0009239,0.0009468
-0.001428,-0.002146,0.004612
-0.001428,-0.0009239,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.0009239,0.002169
-0.0002062,-0.002146,0.004612
-0.0002062,-0.0009239,0.00339
-0.001428,0.0002978,0.002169
-0.00265,0.0002978,0.002169
-0.003871,0.00152,0.002169
-0.003871,0.0002978,0.0009468
-0.0002062,-0.0009239,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.00339
-0.0002062,-0.0009239,0.004612
-0.0002062,0.00152,0.00339
-0.0002062,-0.002146,0.004612
-0.00265,-0.002146,0.007055
-0.00265,-0.002146,0.004612
-0.001428,0.0002978,0.00339
-0.001428,0.0002978,0.00339
-0.001428,-0.002146,0.004612
-0.0002062,-0.003367,0.00339
-0.001428,-0.002146,0.004612
-0.001428,-0.003367,0.00339
-0.001428,-0.002146,0.004612
-0.0002062,-0.002146,0.002169
-0.0002062,-0.002146,0.00339
-0.001428,-0.0009239,0.00339
-0.001428,0.0002978,-0.0002749
-0.0002062,-0.002146,0.002169
-0.0002062,-0.002146,0.002169
0.001016,-0.002146,0.002169
-0.001428,-0.002146,0.004612
-0.001428,-0.002146,0.004612
-0.001428,-0.0009239,0.004612
-0.00265,-0.0009239,0.00339
-0.001428,-0.0009239,0.004612
-0.0002062,-0.0009239,0.00339
-0.001428,-0.0009239,0.0009468
-0.0002062,-0.0009239,0.004612
-0.0002062,-0.002146,0.004612
-0.001428,-0.0009239,0.002169
-0.001428,-0.002146,0.002169
-0.0002062,-0.002146,0.002169
-0.00265,-0.0009239,0.00339
-0.00265,-0.0009239,0.0009468
-0.0002062,-0.002146,0.0009468
-0.0002062,-0.002146,0.004612
-0.0002062,-0.0009239,0.00339
-0.0002062,-0.0009239,0.00339
0.001016,-0.002146,0.002169
-0.001428,0.0002978,0.00339
-0.00265,-0.0009239,0.002169
-0.001428,0.0002978,0.0009468
-0.001428,-0.0009239,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.00339
-0.0002062,-0.002146,0.002169
-0.001428,-0.0009239,0.002169
-0.001428,-0.002146,0.004612
-0.0002062,-0.003367,0.00339
-0.0002062,-0.002146,0.00339
-0.0002062,-0.002146,0.00339
-0.001428,-0.002146,0.00339
-0.00265,-0.002146,0.00339
-0.001428,-0.0009239,0.002169
-0.001428,-0.003367,0.00339
-0.001428,-0.003367,0.00339
0.001016,-0.0009239,0.002169
0.001016,-0.0009239,0.00339
-0.0002062,-0.002146,0.002169
-0.0002062,-0.002146,0.0009468
-0.0002062,-0.002146,0.004612
-0.0002062,-0.0009239,0.002169
-0.0002062,-0.002146,0.002169
-0.0002062,-0.003367,0.00339
-0.001428,-0.002146,0.002169
-0.001428,-0.0009239,0.002169
-0.0002062,-0.0009239,0.0009468
-0.0002062,-0.0009239,0.002169
-0.001428,-0.0009239,0.00339
-0.0002062,-0.0009239,0.002169
-0.001428,-0.0009239,0.002169
-0.001428,-0.002146,0.002169
-0.001428,-0.0009239,0.002169
-0.001428,-0.0009239,0.0009468
-0.001428,-0.0009239,0.00339
-0.001428,-0.002146,0.004612
-0.001428,-0.002146,0.004612
-0.001428,-0.002146,0.0009468
-0.0002062,-0.0009239,-0.0002749
-0.0002062,-0.0009239,0.004612
-0.00265,0.0002978,0.00339
-0.001428,0.0002978,0.0009468
-0.0002062,-0.0009239,0.002169
-0.0002062,-0.0009239,0.00339
-0.0002062,-0.0009239,0.002169
-0.0002062,-0.002146,0.004612
-0.001428,-0.0009239,0.004612
-0.001428,-0.0009239,0.002169
-0.001428,-0.0009239,0.0009468
-0.001428,-0.002146,0.0009468
-0.00265,-0.0009239,0.00339
-0.00265,0.0002978,0.00339
-0.00265,-0.0009239,0.00339
-0.001428,-0.0009239,0.005834
-0.0002062,-0.0009239,0.004612
-0.0002062,-0.0009239,-0.0002749
-0.001428,-0.0009239,0.00339
-0.001428,-0.002146,0.002169
-0.0002062,-0.002146,0.00339
-0.001428,-0.0009239,0.004612
-0.001428,-0.0009239,0.008277
-0.001428,-0.002146,0.00339
-0.0002062,-0.002146,0.00339
-0.001428,-0.0009239,0.005834
-0.001428,-0.0009239,0.005834
-0.0002062,-0.0009239,0.002169
-0.001428,0.0002978,0.0009468
-0.0002062,-0.003367,0.00339
-0.0002062,-0.0009239,0.004612
-0.0002062,-0.0009239,0.004612
-0.001428,-0.002146,0.00339
-0.003871,-0.0009239,0.00339
-0.00265,-0.0009239,0.002169
-0.001428,-0.003367,0.004612
-0.00265,-0.002146,0.002169
-0.001428,-0.0009239,0.00339
-0.0002062,-0.003367,0.004612
-0.0002062,-0.002146,0.00339
-0.001428,-0.0009239,0.002169
-0.00265,-0.0009239,0.0009468
-0.001428,-0.003367,0.0009468
-0.00265,-0.003367,0.00339
-0.00265,-0.0009239,0.0009468
-0.0002062,-0.002146,0.004612
-0.001428,-0.0009239,0.00339
-0.001428,-0.0009239,0.002169
-0.001428,-0.002146,0.005834
-0.001428,-0.002146,0.004612
-0.00265,-0.0009239,0.0009468
-0.00265,-0.0009239,0.002169
-0.00265,-0.0009239,0.002169
-0.001428,-0.002146,0.004612
-0.001428,-0.0009239,0.005834
0.001016,-0.0009239,0.002169
-0.001428,-0.002146,0.00339
-0.0002062,-0.002146,0.00339
0.001016,-0.002146,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.0009239,0.002169
-0.001428,-0.0009239,0.00339
-0.001428,-0.002146,0.004612
-0.001428,-0.0009239,0.00339
-0.001428,-0.0009239,0.00339
-0.001428,-0.0009239,0.0009468
-0.001428,-0.002146,0.0009468
-0.00265,-0.002146,0.0009468
-0.001428,-0.002146,0.0009468
-0.001428,-0.0009239,0.004612
-0.001428,-0.002146,0.004612
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.002169
-0.001428,-0.003367,0.00339
-0.0002062,-0.004589,0.002169
-0.0002062,-0.004589,0.004612
-0.001428,-0.003367,0.00339
-0.0002062,-0.0009239,0.004612
-0.001428,-0.0009239,0.005834
-0.001428,-0.003367,0.002169
-0.001428,-0.0009239,0.00339
-0.001428,-0.002146,0.00339
-0.001428,-0.003367,0.004612
-0.001428,-0.0009239,0.002169
-0.001428,-0.002146,0.002169
-0.0002062,-0.002146,0.00339
-0.001428,-0.0009239,0.005834
-0.00265,-0.0009239,0.0009468
-0.00265,0.0002978,0.0009468
-0.00265,-0.0009239,0.002169
-0.001428,-0.002146,0.00339
-0.001428,-0.002146,0.002169
-0.001428,-0.002146,0.002169
-0.001428,-0.0009239,0.002169
-0.003871,-0.0009239,0.005834
-0.003871,-0.0009239,0.002169
-0.00265,0.0002978,0.0009468
-0.0002062,-0.002146,0.002169
-0.001428,-0.002146,0.002169
-0.001428,-0.002146,0.002169
-0.0002062,-0.002146,0.002169
-0.0002062,-0.002146,0.004612
-0.0002062,-0.0009239,0.004612
-0.0002077,0.0005987,0.0003054
-0.001429,0.0005987,-0.0009163
-0.0002077,0.0005987,0.0003054
-0.002651,0.003042,-0.002138
-0.0002077,0.0005987,-0.002138
-0.0002077,-0.0006231,-0.0009163
-0.0002077,0.0005987,-0.0009163
-0.001429,-0.0006231,0.001527
0.001014,0.00182,0.002749
0.001014,0.00182,-0.0009163
-0.0002077,0.0005987,0.0003054
-0.0002077,0.0005987,-0.002138
0.001014,-0.0006231,0.0003054
0.001014,-0.0006231,0.002749
-0.0002077,0.0005987,0.001527
-0.002651,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
0.001014,-0.0006231,0.0003054
0.002236,-0.001845,-0.0009163
-0.0002077,0.00182,-0.002138
-0.002651,0.0005987,-0.002138
-0.001429,0.0005987,-0.002138
-0.0002077,-0.001845,0.001527
-0.0002077,0.0005987,0.001527
-0.0002077,0.00182,-0.0009163
-0.0002077,0.0005987,-0.00336
0.001014,0.00182,-0.002138
-0.0002077,-0.0006231,-0.0009163
-0.0002077,-0.003067,0.002749
-0.0002077,0.0005987,0.0003054
-0.0002077,0.00182,0.002749
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,-0.00336
-0.0002077,0.0005987,0.001527
-0.001429,0.0005987,0.0003054
-0.0002077,-0.0006231,0.0003054
0.001014,0.0005987,-0.002138
-0.001429,0.0005987,0.0003054
-0.0002077,0.0005987,0.002749
0.001014,-0.0006231,-0.0009163
-0.0002077,-0.0006231,0.001527
-0.0002077,-0.0006231,-0.0009163
-0.0002077,0.0005987,-0.0009163
0.001014,-0.0006231,0.0003054
-0.0002077,0.00182,0.0003054
-0.0002077,-0.0006231,0.001527
-0.0002077,-0.001845,0.0003054
-0.001429,0.0005987,0.0003054
0.001014,0.0005987,-0.002138
0.001014,-0.0006231,-0.002138
-0.001429,0.0005987,-0.002138
-0.001429,0.0005987,0.0003054
0.001014,0.0005987,0.001527
0.001014,0.0005987,-0.0009163
0.001014,0.0005987,0.001527
0.001014,-0.0006231,0.001527
-0.0002077,-0.0006231,0.001527
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,-0.0009163
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.00182,-0.0009163
-0.001429,0.0005987,0.0003054
-0.001429,-0.0006231,-0.002138
-0.0002077,0.0005987,-0.0009163
-0.0002077,-0.0006231,0.001527
-0.001429,-0.0006231,-0.0009163
-0.001429,0.00182,-0.0009163
-0.0002077,-0.0006231,0.001527
0.001014,0.0005987,-0.00336
-0.0002077,-0.0006231,0.0003054
0.001014,0.0005987,-0.0009163
-0.0002077,0.0005987,-0.0009163
-0.002651,0.0005987,-0.0009163
-0.0002077,-0.0006231,-0.0009163
-0.001429,-0.0006231,0.0003054
-0.0002077,-0.0006231,-0.002138
-0.0002077,0.0005987,-0.0009163
-0.001429,0.0005987,0.001527
-0.0002077,-0.0006231,0.002749
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,0.0003054
-0.0002077,-0.001845,0.002749
0.002236,-0.0006231,0.0003054
0.001014,0.0005987,-0.002138
-0.0002077,0.0005987,-0.002138
0.001014,0.0005987,-0.0009163
0.002236,-0.0006231,0.0003054
-0.0002077,0.0005987,-0.002138
-0.0002077,0.0005987,0.0003054
0.001014,-0.0006231,-0.002138
-0.001429,0.0005987,0.0003054
-0.0002077,0.0005987,0.0003054
0.001014,0.0005987,-0.00336
-0.0002077,-0.001845,0.002749
0.001014,-0.001845,0.001527
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.001429,-0.0006231,0.0003054
0.001014,0.00182,-0.002138
0.001014,-0.0006231,-0.0009163
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,-0.0009163
-0.0002077,0.0005987,-0.002138
0.001014,0.0005987,-0.002138
-0.0002077,0.00182,-0.0009163
-0.0002077,0.00182,0.001527
-0.0002077,0.0005987,-0.002138
0.001014,0.0005987,0.001527
0.001014,0.0005987,-0.0009163
0.001014,-0.0006231,0.0003054
-0.001429,-0.0006231,-0.0009163
0.001014,-0.001845,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.001429,-0.0006231,-0.002138
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.001527
-0.001429,0.00182,0.001527
-0.0002077,-0.0006231,0.001527
-0.001429,0.0005987,0.001527
-0.001429,0.0005987,0.0003054
-0.001429,0.0005987,-0.0009163
-0.001429,0.00182,-0.0009163
-0.0002077,0.0005987,0.0003054
0.001014,0.00182,0.0003054
0.001014,0.0005987,0.001527
-0.0002077,0.0005987,0.0003054
0.001014,0.0005987,0.002749
-0.0002077,-0.0006231,0.001527
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,0.0003054
-0.001429,0.00182,-0.0009163
-0.0002077,0.00182,-0.0009163
-0.0002077,-0.0006231,0.002749
-0.001429,-0.0006231,-0.0009163
-0.0002077,0.0005987,-0.00336
-0.001429,0.0005987,-0.0009163
-0.0002077,0.0005987,0.001527
-0.0002077,-0.0006231,0.001527
-0.001429,0.0005987,0.0003054
-0.001429,-0.0006231,-0.0009163
-0.0002077,-0.0006231,0.001527
-0.0002077,0.0005987,0.002749
-0.0002077,0.0005987,-0.0009163
-0.0002077,-0.001845,0.001527
-0.0002077,-0.0006231,0.0003054
0.001014,0.00182,0.0003054
0.001014,-0.0006231,0.0003054
0.001014,0.00182,-0.0009163
0.001014,-0.0006231,0.002749
0.001014,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,-0.0009163
-0.001429,-0.001845,-0.0009163
-0.001429,-0.0006231,0.0003054
-0.001429,-0.0006231,0.003971
-0.0002077,0.0005987,0.001527
-0.0002077,-0.0006231,0.001527
-0.0002077,0.0005987,0.0003054
-0.001429,0.0005987,0.0003054
-0.0002077,-0.0006231,0.0003054
0.001014,-0.001845,0.0003054
0.001014,0.00182,-0.0009163
-0.0002077,0.0005987,0.0003054
-0.001429,0.00182,-0.0009163
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,-0.002138
0.001014,0.0005987,0.001527
0.001014,0.0005987,0.001527
-0.0002077,0.0005987,-0.0009163
0.001014,-0.0006231,0.0003054
-0.0002077,0.0005987,0.001527
-0.0002077,0.0005987,0.0003054
-0.001429,0.0005987,-0.002138
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
0.002236,-0.001845,-0.0009163
0.001014,-0.001845,0.001527
-0.001429,0.00182,-0.002138
-0.001429,0.00182,0.001527
-0.001429,0.0005987,0.003971
0.001014,0.0005987,-0.0009163
-0.0002077,0.00182,-0.0009163
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,0.001527
0.001014,-0.0006231,-0.0009163
0.001014,0.0005987,-0.0009163
0.001014,-0.0006231,-0.0009163
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.001527
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.0005987,0.0003054
-0.0002077,0.0005987,-0.0009163
0.001014,-0.0006231,-0.002138
-0.001429,-0.0006231,-0.0009163
0.001014,-0.0006231,-0.002138
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
0.001014,-0.0006231,-0.0009163
-0.0002077,-0.0006231,0.0003054
-0.001429,-0.0006231,-0.0009163
-0.0002077,0.0005987,-0.0009163
0.001014,-0.0006231,-0.002138
0.001014,0.0005987,-0.00336
0.001014,0.0005987,0.002749
0.001014,-0.0006231,0.0003054
-0.0002077,0.0005987,0.0003054
-0.0002077,0.0005987,0.001527
0.001014,0.0005987,0.002749
-0.001429,0.0005987,-0.0009163
-0.0002077,0.0005987,-0.002138
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,0.0003054
-0.001429,0.0005987,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,-0.002138
-0.0002077,-0.0006231,-0.0009163
-0.0002077,0.0005987,0.001527
-0.002651,0.00182,-0.0009163
0.001014,0.0005987,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,0.001527
-0.0002077,0.00182,-0.0009163
-0.001429,0.0005987,0.001527
-0.001429,-0.0006231,0.0003054
-0.0002077,-0.0006231,-0.002138
-0.001429,-0.001845,0.0003054
-0.0002077,0.0005987,0.001527
0.001014,0.0005987,-0.0009163
0.001014,-0.0006231,0.0003054
0.001014,-0.0006231,0.001527
-0.0002077,-0.0006231,-0.0009163
-0.0002077,-0.001845,-0.0009163
-0.0002077,0.0005987,-0.0009163
-0.001429,0.0005987,0.001527
-0.001429,0.0005987,-0.002138
-0.001429,0.0005987,0.001527
-0.0002077,0.0005987,-0.0009163
-0.001429,0.0005987,-0.0009163
-0.0002077,-0.0006231,-0.0009163
-0.0002077,-0.001845,-0.002138
0.001014,0.0005987,0.0003054
-0.001429,0.0005987,-0.0009163
-0.001429,0.0005987,-0.002138
-0.001429,0.00182,-0.0009163
-0.001429,0.0005987,-0.0009163
-0.001429,0.0005987,0.001527
-0.0002077,-0.0006231,-0.0009163
-0.0002077,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.0005987,0.002749
0.001014,-0.0006231,-0.0009163
-0.001429,-0.0006231,-0.0009163
-0.0002077,-0.0006231,0.0003054
-0.001429,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
0.001014,-0.0006231,-0.0009163
-0.001429,0.0005987,0.0003054
-0.001429,0.0005987,0.001527
0.001014,0.0005987,0.002749
0.001014,0.0005987,0.0003054
-0.001429,0.0005987,-0.0009163
-0.0002077,0.00182,0.0003054
-0.0002077,0.0005987,-0.0009163
0.001014,-0.0006231,0.0003054
-0.001429,0.0005987,-0.00336
-0.001429,0.0005987,0.0003054
-0.0002077,-0.0006231,0.0003054
-0.001429,-0.001845,0.0003054
-0.001429,0.0005987,0.0003054
-0.0002077,0.00182,-0.0009163
-0.001429,0.0005987,-0.0009163
-0.0002077,-0.0006231,-0.0009163
0.001014,-0.0006231,-0.0009163
-0.0002077,0.0005987,-0.0009163
0.001014,0.0005987,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.002651,-0.0006231,-0.0009163
-0.0002077,-0.0006231,-0.002138
-0.0002077,0.0005987,-0.0009163
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.0005987,0.0003054
-0.0002077,0.0005987,0.002749
0.001014,-0.0006231,0.0003054
0.001014,-0.0006231,-0.0009163
0.001014,-0.0006231,0.001527
0.001014,-0.001845,0.0003054
0.002236,-0.001845,0.001527
-0.0002077,-0.0006231,0.001527
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.0005987,0.001527
0.001014,0.00182,0.001527
0.001014,0.0005987,0.0003054
-0.001429,0.0005987,-0.002138
-0.0002077,0.0005987,-0.002138
-0.0002077,-0.0006231,-0.002138
-0.0002077,-0.0006231,-0.002138
0.001014,0.0005987,-0.0009163
-0.001429,0.0005987,0.0003054
0.001014,0.0005987,0.0003054
0.001014,0.0005987,0.0003054
-0.0002077,0.0005987,-0.002138
-0.0002077,-0.0006231,0.001527
0.001014,-0.001845,-0.0009163
0.002236,-0.0006231,-0.0009163
-0.0002077,0.0005987,-0.0009163
-0.0002077,-0.0006231,0.001527
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.0002077,0.0005987,-0.0009163
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.00182,-0.0009163
-0.0002077,-0.0006231,0.002749
0.001014,0.0005987,0.001527
-0.001429,0.0005987,0.0003054
-0.001429,0.0005987,-0.002138
-0.0002077,0.0005987,-0.002138
0.001014,-0.0006231,0.0003054
0.002236,0.0005987,-0.0009163
-0.0002077,-0.0006231,0.001527
0.001014,0.0005987,-0.002138
-0.0002077,0.0005987,-0.002138
-0.001429,0.0005987,0.001527
-0.001429,0.0005987,0.001527
-0.001429,0.0005987,0.001527
-0.0002077,0.003042,0.0003054
0.001014,0.00182,0.001527
0.001014,-0.001845,0.001527
-0.0002077,-0.0006231,0.001527
-0.001429,0.00182,-0.0009163
-0.001429,-0.0006231,0.002749
-0.001429,-0.0006231,0.0003054
0.002236,0.0005987,0.0003054
0.002236,0.0005987,0.0003054
0.001014,0.00182,-0.0009163
-0.0002077,0.0005987,0.001527
-0.0002077,0.0005987,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.001429,0.0005987,0.0003054
-0.001429,0.0005987,-0.0009163
-0.0002077,0.0005987,-0.0009163
0.001014,-0.0006231,0.0003054
-0.0002077,-0.0006231,0.0003054
-0.0002077,0.0005987,-0.0009163
-0.001429,0.0005987,-0.002138
-0.001429,0.0005987,-0.0009163
