gyro_x,gyro_y,gyro_z,acceleration_x,acceleration_y,acceleration_z,activity
1.313,-0.1426,-4.826,-1.734,7.477,6.043,1
1.898,-0.4298,-5.507,-3.051,-8.066,-6.989,1
2.065,-0.7572,-5.86,-0.05509,0.002395,9.901,1
1.732,-0.7059,-5.624,-0.04551,0.002395,9.923,1
-0.1651,0.1432,-4.709,-0.04072,-0.02874,9.925,1
0.5056,1.209,-2.499,-0.06467,0.02874,9.87,1
-0.3814,2.607,0.6448,-0.05269,0.02395,9.925,1
-2.571,3.603,3.56,-0.01437,0.00479,9.848,1
-2.005,4.171,5.843,-0.05269,0.01198,9.906,1
-0.9238,4.055,6.238,-0.06467,0.01437,9.872,1
-2.783,3.32,4.623,-1.861,7.516,6.019,1
-3.799,2.044,3.34,-0.0503,-0.002395,9.856,1
-2.82,1.056,2.289,-0.03593,0.0503,9.875,1
-0.5671,0.4792,0.6338,-3.787,1.679,8.533,1
1.107,0.4817,-0.9642,-1.485,0.3305,6.943,1
1.06,0.4768,-2.163,-0.05988,0.02874,9.891,1
1.758,0.3644,-3.326,-0.07664,-0.02156,9.882,1
0.3639,-0.2941,-5.211,-1.768,7.535,5.935,1
1.556,-0.558,-8.836,-0.02874,-0.02395,9.87,1
4.835,-1.411,-10.41,-0.07425,-0.007185,9.884,1
4.894,-0.9808,-7.448,-0.05269,0.002395,9.879,1
1.066,0.8738,-2.504,-0.05509,0.05269,9.877,1
0.1183,2.381,2.414,-0.07425,-0.01916,9.891,1
-1.284,3.676,6.21,-0.05988,0.01916,9.882,1
-2.975,3.424,7.924,-0.05748,-0.03353,9.925,1
-3.861,2.656,8.19,-0.04072,0.01916,9.875,1
-0.2751,0.8323,7.03,-1.83,7.563,6.033,1
-1.471,1.177,4.774,-0.0503,0.04551,9.891,1
-3.734,0.7138,2.997,-0.02395,0.03114,9.865,1
-1.205,0.5024,1.124,-0.05269,0.03832,9.894,1
-0.1615,0.4132,-1.095,-3.394,-9.111,-4.745,1
-0.3252,-0.4505,-3.239,-0.02874,0.02635,9.851,1
-0.09061,-1.182,-4.805,-0.05269,0.03593,9.884,1
-2.106,-1.302,-6.395,-3.772,-7.429,-4.239,1
-0.335,-0.9759,-7.967,-0.06467,0.03114,9.92,1
2.631,-0.938,-8.849,-0.06706,0.02156,9.841,1
4.366,-0.8293,-7.507,-0.07904,0.01198,9.906,1
2.981,0.77,-3.018,-0.09101,0.02635,9.879,1
0.4176,2.585,1.419,-0.08383,-0.00958,9.839,1
-1.707,3.778,6.643,-0.0479,-0.01198,9.925,1
-3.763,3.493,9.456,-0.06227,0.01437,9.894,1
-2.026,1.791,9.898,-1.796,7.535,6.217,1
-0.1028,0.9337,8.122,-1.262,2.896,8.852,1
-3.345,-0.1158,5.008,-0.08383,-0.01198,9.872,1
-2.259,-0.5018,2.922,-0.05988,0.03114,9.899,1
-1.301,-0.5605,0.7108,-7.664,0.4072,6.536,1
-0.6551,-0.1243,-0.9923,-7.355,0.6443,6.435,1
-0.4559,0.06261,-2.64,-0.0479,-0.03114,9.913,1
0.3822,-0.05957,-4.361,-1.504,7.496,6.117,1
0.4311,-0.117,-6.028,-3.037,-7.128,-6.601,1
-0.6795,-0.02414,-8.044,-0.0503,-0.002395,9.865,1
3.474,-0.01192,-9.127,-7.48,0.1892,6.498,1
5.423,-1.268,-7.57,-0.04551,-0.01437,9.846,1
3.55,-0.4811,-4.132,-7.499,0.4551,6.285,1
-1.608,0.9105,-0.5024,-0.0479,-0.02635,9.87,1
-1.912,1.964,4.079,-0.0958,0.02156,9.872,1
-2.934,3.426,7.704,-0.115,0.02156,9.858,1
-2.886,1.944,8.182,-0.0503,0.05269,9.858,1
-1.086,0.5256,6.907,-0.06706,0.02874,9.858,1
-2.128,-0.4664,4.312,-7.322,0.9077,6.227,1
-2.493,-1.141,3.675,-0.07185,0.01916,9.877,1
-1.839,-1.213,1.748,-0.03593,0.0479,9.877,1
-0.831,-0.5531,-0.9251,-0.04072,0.01916,9.872,1
-0.01365,-0.2098,-2.609,-0.05988,0.00479,9.867,1
0.1256,-0.15,-4.114,-0.07664,0.02156,9.906,1
1.12,-0.2404,-5.745,-3.593,-5.453,-6.227,1
2.214,-0.5446,-7.536,-3.205,-7.956,-5.176,1
3.637,-0.9527,-8.396,-0.06706,-0.02156,9.853,1
2.496,-0.7327,-7.037,-3.897,6.682,5.87,1
2.212,1.113,-1.999,-0.1054,0.02635,9.894,1
-1.942,1.894,2.323,-0.06946,-0.007185,9.913,1
-3.463,2.27,6.707,-7.978,0.2587,5.762,1
-2.391,2.025,8.65,-0.07664,0.02156,9.911,1
-1.486,0.6564,7.088,-0.06946,0.03832,9.951,1
-2.469,-0.1793,4.174,-0.0503,0.01437,9.918,1
-1.984,-0.7315,2.63,-0.06467,0.01198,9.796,1
-1.772,-0.5446,2.069,-7.398,0.5101,5.774,1
-1.588,-0.03758,0.3577,-0.08862,0.02395,9.875,1
-0.2861,0.2984,-2.165,-0.02156,0.01677,9.817,1
-0.1285,0.2275,-4.731,-0.03593,-0.02395,9.884,1
2.135,0.1774,-6.62,-0.02635,0.02635,9.884,1
3.179,-0.3357,-7.657,-1.863,7.504,6.16,1
2.575,-0.4945,-7.272,-0.07664,0.03353,9.848,1
2.936,0.5623,-3.371,-0.04551,0,9.87,1
1.499,1.514,0.5678,-0.05509,0.03114,9.87,1
-2.051,2.456,3.913,-0.03832,0.04551,9.839,1
-2.4,2.694,6.687,-0.08143,-0.01916,9.882,1
-2.667,1.369,6.548,-0.05269,0.05269,9.856,1
-4.624,-0.5849,3.956,-0.03353,0,9.896,1
-0.4913,-1.55,3.236,-1.894,7.556,6.064,1
0.2881,-1.223,3.197,-8.131,0.7664,5.916,1
-1.977,-0.6313,1.649,-0.09341,0.002395,9.86,1
-0.7491,-0.2074,-1.213,-0.05509,-0.02874,9.865,1
0.5361,0.219,-3.7,-0.03353,0.0479,9.875,1
0.7402,0.3448,-5.526,-0.08143,0.00479,9.829,1
2.065,0.1176,-6.721,-0.05748,0.02874,9.915,1
2.887,-0.04246,-7.294,-0.06946,-0.01198,9.899,1
3.113,-0.1781,-5.993,-0.04072,0.03353,9.86,1
2.024,1.206,-1.663,-4.081,8.641,9.446,1
-1.077,1.761,1.925,-0.05748,0.0479,9.863,1
-2.084,2.791,5.919,-0.4527,-0.4934,10.35,1
-2.949,2.87,8.283,-0.08383,0.0503,9.853,1
-3.554,1.279,6.883,-3.583,6.148,4.524,1
-3.693,0.03817,4.439,-0.0479,0.01677,9.853,1
-1.795,-0.7181,3.527,-0.06227,0.002395,9.841,1
-0.98,-0.8207,2.76,-0.08622,0.00479,9.896,1
-1.307,-0.1842,0.3467,-0.0958,0,9.887,1
0.9405,0.1347,-2.604,-0.03832,0.01198,9.875,1
1.505,-0.0278,-5.129,-0.05748,0.02874,9.884,1
2.091,-0.5605,-6.995,1.485,-2.237,7.013,1
2.358,-1.168,-7.832,-0.07664,0.01677,9.891,1
1.963,-0.6106,-8.066,-1.7,7.523,6.251,1
2.867,0.3937,-6.08,-0.05988,0.002395,9.903,1
3.03,1.733,-1.129,-0.04551,0.002395,9.867,1
-2.491,3.034,2.52,-0.06946,-0.01437,9.903,1
-4.04,2.803,6.242,-0.02395,0.05269,9.875,1
-0.9422,2.271,8.37,-0.0479,0.04551,9.844,1
-3.293,1.118,6.064,-0.08143,0.02635,9.913,1
-4.837,-0.7303,2.816,-0.06706,-0.01198,9.889,1
0.5386,-1.594,1.586,-0.07904,0.01198,9.86,1
0.07065,-1.526,1.251,-0.09101,0.002395,9.903,1
-0.6111,-1.153,0.4334,-7.568,0.5556,6.201,1
-0.8371,-0.6631,-1.193,-0.0479,0.02395,9.841,1
-0.4901,-0.06323,-2.746,-0.05988,-0.01677,9.935,1
-0.06374,-0.02658,-4.241,-0.04551,0.02156,9.841,1
0.6412,-0.01681,-5.623,-0.08622,0.02395,9.889,1
1.801,-0.1561,-6.464,-0.04551,0.0479,9.891,1
2.28,-0.1646,-6.493,-0.02156,0.03593,9.911,1
2.185,0.847,-3.444,-7.441,0.3904,6.366,1
0.9039,1.795,0.7963,-0.05509,0.00958,9.839,1
-2.497,2.472,4.689,-0.06467,-0.01677,9.853,1
-2.593,2.281,8.097,-0.04551,-0.00479,9.947,1
-0.991,2.072,8.946,-2.862,-7.995,-4.146,1
-4.626,0.2434,5.853,-0.06706,0.03832,9.856,1
-1.117,-0.8708,3.294,-0.06227,0.02874,9.858,1
0.403,-1.024,2.488,-0.01916,0.02635,9.872,1
-1.086,-0.7804,1.331,-1.794,7.595,6.05,1
-0.7442,-0.31,-0.864,-0.01198,-0.03114,9.918,1
-0.9153,-0.003367,-3.141,-0.01198,0.02635,9.867,1
-0.5488,-0.1536,-5.162,-0.04311,0.02635,9.951,1
-0.3154,-0.2282,-6.902,-0.788,2.56,10.04,1
1.298,-0.1341,-7.915,-0.03832,0.007185,9.935,1
3.696,-0.2502,-7.772,-0.06227,-0.03593,9.896,1
4.85,0.2398,-4.742,-1.727,7.487,6.205,1
1.419,1.403,-1.294,-0.03832,0.04072,9.872,1
-2.285,2.212,2.008,-0.05509,-0.002395,9.891,1
-2.291,2.396,5.676,-0.9412,2.453,9.214,1
-2.791,2.135,7.868,-0.05269,0.01916,9.853,1
-2.837,0.8091,6.457,-0.08143,0.01437,9.853,1
-4.615,-1.088,4.138,-0.02635,0.05988,9.846,1
-0.3606,-1.7,3.48,-0.04072,0.03832,9.92,1
-1.361,-1.208,2.973,-0.05748,0.007185,9.793,1
-1.714,-0.7315,0.8549,-0.02874,0.01916,9.853,1
-0.5084,-0.0559,-1.587,-0.06946,0.02156,9.899,1
0.5007,0.3216,-3.599,-1.691,7.482,6.038,1
0.4237,0.3021,-5.033,-0.05748,0.01916,9.903,1
1.452,-0.299,-5.718,-0.05988,0.04311,9.879,1
2.601,-0.3467,-6.017,-0.08862,-0.007185,9.867,1
3.069,-0.4456,-5.639,-0.0479,0.00958,9.879,1
2.415,0.04672,-3.394,-0.06467,0.02874,9.891,1
2.271,0.6515,0.1671,-0.06946,0.05509,9.884,1
-1.256,1.356,2.619,0.06227,10.23,-6.428,1
-3.156,1.899,5.138,-0.08143,0.00958,9.875,1
-2.451,1.684,6.81,-0.05509,0.02874,9.848,1
-1.531,0.4853,5.445,-0.04311,0.02874,9.927,1
-2.507,0.0002978,3.559,-0.01677,0.03353,9.925,1
-2.043,-0.8549,2.976,-0.03114,0.03353,9.865,1
0.1293,-0.9294,3.082,-0.04311,0.01437,9.877,1
-1.662,-0.4921,2.194,-0.06946,-0.01916,9.829,1
-1.623,-0.06445,-0.07358,-0.09341,0.0503,9.856,1
-0.05274,0.1188,-2.148,-7.187,0.7544,6.27,1
-0.09184,0.3534,-3.782,-0.07185,-0.00479,9.882,1
-0.1383,0.7529,-5.078,-0.06227,0.03593,9.877,1
1.544,0.7859,-5.939,-0.06706,0.01677,9.894,1
3.308,0.5684,-6.416,-0.07185,0.03593,9.87,1
3.099,0.7236,-5.338,-0.115,0.02156,9.865,1
3.17,1.322,-1.398,-0.07664,-0.01916,9.815,1
0.2295,1.107,1.803,-0.05988,0.00958,9.863,1
-3.384,1.472,3.973,-2.144,7.372,6.217,1
-2.887,1.061,5.506,-0.06227,-0.01437,9.829,1
1.195,0.3888,4.99,-0.05509,-0.03114,9.856,1
-0.1651,-0.0107,3.351,-0.08862,0.02635,9.923,1
-1.998,-0.4212,2.727,-0.02156,-0.00479,9.882,1
-1.595,-0.4078,3.169,-0.06227,0.03114,9.872,1
-1.233,-0.2673,2.454,-7.25,0.1078,6.828,1
-2.006,-0.2807,-0.03082,-7.834,0.2084,6.74,1
-0.8346,-0.2465,-2.337,-0.07904,0.02874,9.887,1
-0.181,-0.2685,-4.175,-0.05988,0.02635,9.865,1
0.8513,-0.4432,-5.789,-0.0479,0.02635,9.853,1
3.192,-0.7474,-7.151,-0.0479,0.06227,9.923,1
4.333,-1.629,-7.772,-3.93,7.283,4.668,1
2.606,-1.267,-6.28,-0.07425,0.04551,9.903,1
0.7157,0.8848,-1.932,-0.0479,0,9.903,1
-1.26,1.551,1.911,-0.5341,1.102,9.87,1
-3.103,2.451,5.179,-0.06467,-0.007185,9.882,1
-3.228,2.22,7.116,-0.09101,0.00479,9.877,1
-0.5097,0.9251,6.001,-0.06946,0.03353,9.848,1
0.1073,-0.1671,3.432,-4.67,-9.245,-1.025,1
0.09753,-0.6619,2.414,-4.354,-5.394,0.6443,1
-1.386,-0.3845,2.903,-3.837,-2.771,11.86,1
-1.951,-0.2001,2.745,-0.0503,0.01916,9.879,1
-2.759,-0.2013,0.8085,-0.07185,0.02874,9.836,1
-1.708,-0.1365,-1.753,-0.06467,0.04551,9.851,1
-0.2213,-0.205,-4.153,-0.05748,-0.00479,9.848,1
0.6693,-0.3919,-5.926,-0.0503,0.03832,9.863,1
2.848,-1.454,-6.916,-1.863,7.549,5.947,1
4.173,-2.067,-7.24,-0.04551,0.03832,9.841,1
4.077,-1.311,-5.413,-0.0958,-0.007185,9.793,1
2.396,0.5183,-1.299,-0.04072,0.01437,9.942,1
-2.464,1.731,2.023,-0.1006,0.03593,9.851,1
-4.946,2.779,4.978,-0.1006,0.01677,9.879,1
-3.089,2.782,7.116,-0.06467,0.02156,9.875,1
-0.7332,2.116,6.309,-0.06467,0.01677,9.901,1
-2.05,0.8311,3.818,-0.1102,0.06467,9.803,1
-1.51,-0.1597,2.592,-0.0479,0.02874,9.92,1
-1.463,-0.4847,2.473,-6.926,0.3497,6.514,1
-1.929,-0.6155,1.826,-3.451,2.376,8.536,1
-2.181,-0.4847,-0.4816,-0.01437,0.02395,9.856,1
0.4384,-0.2208,-2.869,-0.06706,0.002395,9.879,1
0.5288,-0.4652,-4.808,-3.605,0.5293,10.14,1
0.9417,-0.6558,-6.104,-0.06467,0.00958,9.867,1
2.385,-0.7657,-6.583,-0.07664,-0.002395,9.903,1
3.119,-1.301,-6.408,-0.08383,0,9.877,1
2.587,-0.3626,-5.187,-0.06227,0.04072,9.872,1
2.906,1.08,-1.545,-6.32,1.552,12.49,1
-0.1529,2.182,1.858,-1.839,7.556,6.107,1
-2.289,2.797,5.078,-0.0503,0.06946,9.908,1
-2.819,3.623,7.626,-0.08862,-0.01437,9.894,1
-4.698,2.313,6.843,-0.06467,0.02635,9.856,1
-5.243,0.2703,3.931,-0.04551,-0.01198,9.889,1
-0.1737,-0.6875,2.306,-0.03832,0.01437,9.887,1
-0.3924,-0.6582,2.155,-8.014,1.083,6.984,1
-1.549,-0.4359,2.154,-2.572,-7.75,-5.861,1
-1.316,-0.07545,0.7377,-0.09101,0.03593,9.93,1
-0.09794,0.3509,-1.161,-0.05988,0.01437,9.882,1
1.154,-0.07911,-2.968,-0.04311,-0.02874,9.808,1
0.5642,-0.5739,-4.809,-0.1126,0.03114,9.944,1
0.6241,-1.061,-6.752,-0.05509,0.02395,9.841,1
0.8281,-1.267,-9.222,-0.05988,-0.00958,9.932,1
3.481,-1.748,-10.2,-0.02874,0.01437,9.867,1
5.12,-2.093,-7.259,-0.08622,-0.05269,9.889,1
-0.06251,-0.4102,-2.296,-0.03353,-0.00958,9.853,1
-1.573,2.417,3.573,-0.04072,0.02156,9.856,1
-1.04,4.182,8.041,0.6323,0.3616,11.19,1
-1.698,4.444,9.672,-0.06227,0.01677,9.932,1
-1.15,3.279,7.648,-1.111,-0.4119,12.71,1
-2.726,1.882,4.198,-0.06946,0.01677,9.867,1
-2.618,0.4694,2.743,-0.04551,0.03593,9.908,1
-1.108,0.2642,2.584,-0.115,0.03114,9.92,1
-2.254,-0.3112,1.104,-0.09101,0.04311,9.879,1
-0.3863,-0.4261,-1.036,-0.0503,0.01198,9.913,1
0.4885,-0.6729,-3.174,-0.08383,0.05988,9.865,1
-0.001428,-1.033,-5.157,-0.08143,0.03353,9.896,1
0.111,-0.7987,-7.256,-1.734,6.996,6.352,1
2.526,-0.7132,-8.803,-0.06467,-0.01437,9.891,1
3.323,-1.401,-9.012,-0.08383,0.01198,9.891,1
3.219,-1.283,-7.52,-0.03353,0.01437,9.834,1
3.617,0.8518,-2.401,-0.03832,0.02874,9.863,1
-0.4926,2.141,1.556,-0.07664,0.04311,9.872,1
-3.069,3.073,5.232,-0.05988,0.007185,9.836,1
-2.483,3.118,7.984,-0.06706,-0.007185,9.856,1
-1.503,2.215,8.199,-0.0503,0.05269,9.908,1
-4.618,0.8274,5.54,-1.463,7.432,6.835,1
-5.105,-1.253,3.446,-0.05269,0.0479,9.858,1
0.02789,-1.699,3.135,-0.08383,0.04311,9.829,1
-0.2262,-0.9429,2.758,-0.02635,-0.03353,9.949,1
-1.085,-0.3784,1.166,-7.516,0.2826,6.596,1
-0.1199,-0.2404,-1.119,-0.04072,0.03114,9.841,1
0.09998,-0.332,-3.095,-0.09101,0.007185,9.863,1
-0.04541,-0.3076,-4.689,-0.07664,-0.02395,9.87,1
0.4482,-0.01436,-6.23,-0.05988,0.00958,9.865,1
1.485,-0.08034,-7.582,-0.03593,0.04072,9.879,1
1.576,-0.2037,-8.665,-3.181,-0.9963,9.135,1
2.249,-0.2489,-7.882,-0.01198,0.002395,9.848,1
4.245,0.4316,-2.887,-0.04072,0.01916,9.86,1
-0.4755,1.598,1.374,-0.02874,0.01437,9.856,1
-4.427,2.578,4.394,-0.06227,0.01916,9.817,1
-3.295,2.672,6.85,-0.04551,-0.01198,9.882,1
-0.3472,1.903,7.268,-0.0503,0.002395,9.867,1
-1.777,1.062,5.221,-0.03832,0.03832,9.836,1
-3.427,-0.4969,2.859,-1.83,7.504,6.038,1
-1.709,-1.329,2.427,-0.08143,0.00958,9.867,1
-0.236,-1.589,2.783,-7.542,0.3856,6.409,1
-2.949,-1.787,1.396,-2.311,9.422,9.489,1
-2.169,-1.217,-0.4609,-3.152,-7.152,-7.008,1
0.811,-0.1976,-2.418,-0.03114,0.06467,9.906,1
1.566,0.03084,-4.027,-0.05509,0.03832,9.841,1
0.8843,-0.07667,-5.64,-0.07904,0.01677,9.937,1
2.212,-0.1109,-7.295,-0.08862,0.04311,9.899,1
5.43,-1.234,-7.733,-2.069,0.9101,9.515,1
5.832,-2.775,-4.086,-0.06467,-0.01198,9.872,1
0.3529,-0.2734,0.2661,-0.05269,0.01437,9.832,1
-5.562,1.463,2.97,-0.06467,0.02395,9.913,1
-3.726,3.05,6.106,-0.0479,0.02395,9.887,1
-0.8346,3.232,7.626,-0.07904,0.02156,9.891,1
-0.7357,2.422,5.991,-0.08622,0.02395,9.851,1
-2.347,0.8714,3.319,-0.07185,-0.01916,9.899,1
-1.393,-0.5996,2.552,-3.578,-4.982,-5.7,1
-1.955,-0.5531,2.486,-0.05269,0.002395,9.815,1
-1.857,-1.154,1.325,-0.05509,0,9.872,1
-0.3264,-0.6998,-0.1396,-0.09341,-0.00479,9.856,1
-0.3863,-0.3442,-1.647,-7.932,0.764,5.686,1
-0.2519,-0.08034,-3.331,-0.07185,0.01198,9.817,1
1.501,0.3949,-4.91,-0.03593,0.0503,9.867,1
2.237,0.3961,-6.226,-7.46,0.4814,6.308,1
2.915,0.142,-6.659,-0.05509,-0.01198,9.848,1
4.308,0.04184,-4.908,-6.435,0.7137,7.561,1
3.652,1.277,-0.2214,-0.07185,0.02395,9.836,1
-1.42,2.647,3.939,-0.06706,0.01437,9.891,1
-3.723,1.844,5.7,-0.06706,0.00958,9.911,1
-3.872,1.613,5.618,-0.02874,0.03832,9.884,1
-3.763,0.3485,4.64,-0.08622,0.007185,9.889,1
-1.778,-0.6045,3.642,-0.08383,0.01916,9.891,1
-1.336,-0.1671,2.984,-0.01198,0.02635,9.853,1
-1.136,-0.9649,3.173,-0.02395,0.01437,9.894,1
-2.076,-0.8341,2.214,-0.05269,0.00958,9.793,1
-1.431,-0.6362,-0.0186,-0.05269,0.00958,9.908,1
-0.4987,-0.5238,-2.403,-0.08143,0.00479,9.913,1
-0.4547,-0.4285,-4.35,-7.29,0.4574,6.098,1
1.127,-0.2074,-5.885,-0.04072,0.01916,9.815,1
2.673,-0.4175,-6.946,-0.0503,-0.00479,9.844,1
3.382,-0.6069,-7.044,-0.07425,0.02635,9.884,1
2.176,0.09804,-5.876,-0.06706,0.03353,9.86,1
1.192,1.57,-2.436,-0.07185,-0.007185,9.844,1
-0.2971,2.119,1.889,-0.09101,0.00479,9.882,1
-2.451,2.961,5.447,-0.08622,0.02395,9.844,1
-3.077,1.711,6.437,-0.02635,0.02395,9.891,1
-4.831,0.3925,4.962,-0.08383,0.01437,9.911,1
-6.562,-1.865,2.775,-0.03832,0.03114,9.887,1
-2.161,-2.194,1.302,-0.03114,0.02874,9.836,1
0.2649,-3.015,1.738,-1.787,7.53,6.033,1
0.4421,-2.839,1.884,-0.05988,0.04311,9.903,1
-0.4351,-2.221,0.4591,-0.01198,0.04551,9.877,1
-1.039,-1.665,-1.409,-0.0982,0.02156,9.8,1
-0.9788,-1.375,-3.227,-0.01198,0.03353,9.856,1
0.009568,-0.96,-4.964,-0.04551,0.01677,9.879,1
2.129,-0.7364,-6.325,-0.07185,-0.002395,9.856,1
3.253,-0.8916,-6.708,-2.773,-8.117,-5.094,1
2.617,-0.6558,-4.848,-0.5748,-0.1078,12.09,1
1.955,0.8054,-0.4841,-0.07185,-0.007185,9.891,1
-0.8872,2.191,3.496,-0.06706,0.04551,9.882,1
-3,2.939,5.897,-1.54,2.479,9.475,1
-3.289,2.496,7.093,-0.08862,0.03114,9.87,1
-3.608,1.545,7.484,-1.023,1.94,9.784,1
-2.223,-0.4982,5.907,0.9293,2.491,-10.16,1
-2.4,-1.466,2.678,-0.08383,0.05269,9.882,1
-1.789,-1.88,1.819,-0.0503,0.01677,9.889,1
-2.271,-2.04,0.6399,-0.06706,-0.00479,9.913,1
-2.146,-1.743,-0.8359,-0.07904,-0.01198,9.942,1
-1.995,-1.267,-2.246,-0.0503,0.03593,9.851,1
-2.038,-0.6912,-4.042,-1.509,7.563,5.554,1
0.3321,-0.1023,-5.775,-0.07425,0.03832,9.896,1
2.381,0.07971,-6.937,-0.182,-0.02635,9.944,1
2.105,0.1029,-7.119,-0.05988,0.05269,9.891,1
2.035,0.6527,-5.114,-1.526,7.326,6.785,1
3.654,1.554,-0.6087,-0.05748,0.03114,9.863,1
-0.4388,2.513,3.176,-0.02395,-0.01437,9.793,1
-3.858,3.005,5.896,-0.06706,0.007185,9.848,1
-2.279,2.177,7.319,-0.6083,2.12,8.969,1
0.1806,1.818,6.035,-0.01198,0.00479,9.87,1
-2.73,0.6869,3.596,-1.708,7.535,6.033,1
-1.362,-0.299,2.347,-0.05509,-0.02395,9.894,1
-1.201,-0.5568,1.693,-0.06946,0.04072,9.882,1
-1.162,-1.359,-0.3204,-0.03832,0.00479,9.894,1
-0.09672,-1.832,-2.903,-1.799,7.583,5.94,1
0.8477,-2.662,-5.218,-0.07185,0.03353,9.848,1
1.388,-3.746,-6.313,-0.0958,0.01677,9.913,1
1.666,-3.874,-6.535,-0.07185,0.06227,9.836,1
1.516,-3.265,-6.665,-0.06227,0.05509,9.846,1
1.549,-2.014,-5.975,-0.1078,0.01916,9.858,1
2.054,0.3167,-2.163,-0.0503,0.04072,9.841,1
-0.4779,2.906,2.066,-0.07664,0.05509,9.858,1
-2.894,3.997,6.636,-0.04072,0.01916,9.92,1
-2.116,4.235,10.19,0,0.1174,9.76,1
-2.165,3.2,9.951,-0.0503,-0.03593,9.867,1
-1.75,1.449,6.685,-0.04311,0.03593,9.891,1
-1.92,0.5073,3.512,-0.09341,0.04551,9.865,1
-1.372,-0.453,1.956,-1.571,7.511,6.122,1
-0.9532,-0.6851,1.356,-0.07664,0.01916,9.846,1
-1.072,-0.8268,0.4139,-0.02874,0.03353,9.908,1
-1.549,-0.9074,-0.9813,-0.05748,0.002395,9.882,1
-1.926,-0.8195,-2.717,-0.05269,-0.007185,9.891,1
-1.596,-0.6826,-4.552,-0.04551,0.00958,9.877,1
0.3089,-0.6888,-6.376,-0.07425,-0.002395,9.865,1
2.17,-1.408,-8.304,-3.676,2.158,7.269,1
2.336,-1.516,-9.664,-0.0503,-0.007185,9.858,1
2.647,-1.706,-8.078,-0.07425,-0.007185,9.882,1
2.027,-0.1365,-3.647,-1.511,7.465,6.189,1
-0.3667,1.316,1.075,-4.495,-10.1,-3.899,1
-1.074,2.843,5.962,-0.05748,0.02395,9.913,1
-2.385,4.094,9.139,-4.572,3.135,7.535,1
-2.43,3.198,8.882,-0.05988,0.02874,9.901,1
-1.964,2.162,6.439,-1.823,7.554,6.009,1
-0.6636,1.578,3.986,-4.424,-6.682,-6.311,1
-0.4425,1.414,2.813,-0.07425,0.07425,9.923,1
-0.7809,0.5489,1.671,-0.06946,0.007185,9.942,1
-2.105,-0.8085,-0.2617,-0.02874,0.02156,9.858,1
-1.5,-1.609,-2.098,-0.02395,0.01677,9.863,1
-0.4962,-2.1,-3.775,-0.0479,0.03593,9.896,1
-0.03075,-2.029,-5.317,-0.03114,0.00479,9.867,1
-0.06251,-1.94,-6.733,-0.01916,0.02395,9.894,1
0.7609,-1.56,-8.183,-0.07664,0.03353,9.856,1
1.967,-1.195,-7.729,-0.07185,-0.00958,9.867,1
1.704,-0.117,-3.795,-0.05988,0.02156,9.872,1
-1.028,0.7737,0.541,-0.06946,0.02874,9.896,1
-0.396,1.912,5.381,2.682,-0.2539,10.61,1
-0.2177,3.141,8.663,-0.06946,0.01677,9.86,1
-2.059,2.085,8.443,-0.05269,0.03832,9.877,1
-2.763,0.5867,6.505,-0.09101,0.02874,9.853,1
-1.406,-0.2502,4.397,-0.08143,0.02635,9.788,1
-0.8298,-0.3674,3.632,-0.04072,-0.00479,9.877,1
-0.8298,-0.5531,3.044,-0.02156,0.01437,9.803,1
-1.585,-0.3858,1.849,0.1581,7.657,5.449,1
-1.723,0.3399,0.5849,-0.05988,-0.007185,9.923,1
-0.4376,0.4303,-0.8982,-0.05988,0.04551,9.851,1
0.4127,0.4951,-2.253,-0.08383,0.04551,9.891,1
0.9051,0.3705,-3.24,-0.05269,0.03114,9.879,1
1.391,0.2752,-3.74,-0.0982,0.01437,9.896,1
1.351,0.2178,-3.733,-1.633,1.641,11.09,1
1.685,0.02473,-2.466,-0.0982,0.02156,9.877,1
1.586,0.03695,-0.9935,-0.04072,0.03353,9.882,1
-1.502,-0.4285,-0.649,-0.08143,0.007185,9.891,1
-1.208,-0.4346,-0.2923,-1.688,3.025,9.175,1
-0.3777,-0.5128,0.1366,-0.06706,0.04072,9.848,1
-0.9446,-0.3626,0.591,-3.775,1.418,8.799,1
-0.02464,-0.536,1.306,-0.06706,0.03114,9.887,1
0.706,-0.5422,1.819,-0.0982,-0.03353,9.844,1
0.2747,-0.5507,1.709,-2.852,2.92,4.78,1
-0.3252,-0.1353,0.9698,-0.05988,0.002395,9.875,1
-1.338,0.3693,-0.04304,-0.1102,-0.00958,9.863,1
-0.5769,0.9923,-0.8225,-3.001,-6.419,-6.256,1
0.03645,1.106,-1.563,-0.05988,0,9.887,1
1.129,0.8861,-1.884,-0.08622,0.02874,9.932,1
1.264,0.6429,-2.093,-0.07425,0.03593,9.841,1
1.192,0.3754,-2.091,-0.01677,-0.002395,9.87,1
1.153,0.2141,-1.503,-0.06706,0.04072,9.87,1
2.043,0.1567,-0.4181,-0.07425,0.06227,9.879,1
0.4152,-0.5886,-0.3802,-0.0503,0.06467,9.829,1
-1.85,-0.3345,-0.3595,-0.0503,0.02395,9.867,1
-0.5402,-0.3552,0.09502,-0.06467,0.06706,9.856,1
0.1305,-0.5874,0.7377,-1.727,7.542,6.067,1
-0.7748,-0.8818,1.175,-0.07425,0.01916,9.901,1
-0.1578,-1.436,1.656,-0.06467,0.007185,9.903,1
0.1989,-1.829,2.163,-0.03353,-0.007185,9.834,1
