acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-0.06946,0.03353,9.81,1.284,-1.632,-2.396,1
-0.07425,0.02874,9.913,1.936,-2.598,-3.889,1
-0.04551,0.007185,9.882,3.441,-3.821,-4.609,1
-0.09101,0.01437,9.887,3.311,-4.669,-4.318,1
-0.09341,0.05269,9.846,2.275,-4.36,-3.315,1
-0.06946,0.04072,9.841,-0.1383,-2.463,-2.199,1
-0.0503,0.01677,9.867,-1.507,0.4206,-1.212,1
-0.05748,0.05988,9.903,0.4311,2.764,0.2306,1
-0.08383,0.02635,9.93,-1.124,4.71,2.137,1
-0.03114,0.03832,9.863,-3.444,4.886,3.924,1
-0.08862,0.04551,9.87,-2.722,3.654,5.058,1
-0.07425,-0.01677,9.817,-3.812,2.706,4.233,1
-7.439,0.7137,6.44,-4.148,1.282,2.838,1
-0.07664,0.01437,9.844,-1.218,0.3167,1.972,1
-0.06706,0.03832,9.856,-0.9813,-0.3442,0.7743,1
-0.05988,0.00958,9.913,-0.0002062,-0.7388,-0.4572,1
-8.268,-0.2994,5.264,0.6046,-1.056,-1.731,1
-0.0479,0.03114,9.834,1.092,-1.604,-3.059,1
-0.02635,0.05988,9.846,2.806,-2.145,-4.422,1
-0.08383,0.02156,9.846,3.772,-2.548,-4.968,1
-1.945,7.901,6.39,3.472,-2.194,-4.475,1
-0.07664,0.02874,9.86,1.902,-1.19,-3.367,1
-0.06227,0.04551,9.915,0.552,0.142,-1.686,1
-0.07185,-0.002395,9.899,-0.3582,1.397,0.3797,1
-0.02395,0.04072,9.822,-2.351,3.184,2.822,1
-1.7,7.535,6.076,-3.272,4.069,4.909,1
-0.04072,0.01916,9.875,-1.724,3.276,5.776,1
-0.06227,0.04551,9.872,-3.111,2.792,3.868,1
-0.0503,-0.002395,9.841,-4.056,1.326,1.93,1
-0.06227,0.01677,9.884,-0.6856,-0.02414,0.7767,1
-0.08143,0.02874,9.906,-0.2678,-0.7865,-0.5048,1
-0.05988,-0.01437,9.891,0.5618,-1.374,-1.597,1
-0.08143,0.01916,9.86,1.357,-2.053,-2.802,1
-0.05988,0.02156,9.93,2.034,-2.856,-3.942,1
-0.03114,-0.04072,9.846,2.418,-3.673,-4.649,1
-6.067,-5.01,4.285,2.42,-3.885,-4.427,1
-3.88,6.416,4.249,1.817,-2.795,-3.436,1
-0.07425,0.02156,9.913,0.6473,-0.4762,-1.949,1
-0.08143,0.01916,9.896,0.6192,1.731,-0.153,1
-0.05988,-0.02635,9.872,-0.5671,3.965,2.518,1
-2.069,0.9101,9.515,-2.693,5.182,4.625,1
-0.03353,0.02156,9.86,-2.372,4.088,5.61,1
-0.08862,0.01916,9.853,-2.059,3.417,4.376,1
-1.973,7.518,6.093,-4.715,1.615,2.42,1
-0.07904,-0.02874,9.901,-1.42,0.4084,1.242,1
-0.05269,0.02156,9.841,-0.1847,-0.4334,-0.2251,1
-0.04551,0.002395,9.839,0.5374,-1.234,-1.622,1
-0.07664,0.01198,9.829,0.9918,-1.842,-2.887,1
-0.07185,0.01677,9.889,1.634,-2.689,-4.078,1
-3.315,0.7353,9.669,2.752,-3.33,-4.738,1
-0.04072,0.00479,9.87,2.694,-3.686,-4.478,1
-0.06227,0.02635,9.887,2.018,-3,-3.354,1
-0.05988,0.02874,9.92,0.1635,-0.7046,-1.54,1
-4.905,-7.753,0.5317,-0.3411,1.367,0.01316,1
-0.06227,0.05988,9.863,0.5154,3.381,2.518,1
-0.07425,0,9.915,-1.654,5.119,4.81,1
-0.08143,0.03832,9.877,-1.364,3.625,5.541,1
-0.07185,-0.01437,9.877,-1.096,3.371,4.001,1
-0.0479,0.02874,9.923,-4.087,2.066,2.05,1
-0.0958,0.01677,9.913,-1.128,0.7162,0.9979,1
-0.09101,0.002395,9.906,0.7487,-0.376,-0.1811,1
-0.01916,0.05509,9.863,1.671,-1.313,-1.167,1
-0.04551,0.0479,9.844,3.037,-2.014,-1.884,1
-0.06467,-0.007185,9.865,4.057,-2.752,-2.345,1
-0.02156,0.02156,9.865,4.397,-3.358,-2.245,1
-1.631,-7.71,-5.6,4.359,-3.491,-1.804,1
-4.349,3.3,7.446,3.747,-2.943,-1.391,1
-0.03114,-0.01437,9.865,3.058,-1.896,-1.138,1
-0.1006,0.00958,9.875,2.039,-0.5434,-0.9813,1
-0.04551,0.01198,9.858,0.5484,0.7895,-0.693,1
-0.05988,-0.00958,9.82,-0.6697,2.133,0.1011,1
-0.06467,0.02156,9.879,-1.488,3.178,1.014,1
-7.317,0.2491,6.299,-1.852,3.702,1.766,1
-1.7,7.523,6.251,-2.687,3.607,2.113,1
0.002395,0.002395,9.891,-3.215,2.842,1.951,1
-0.03353,0.02635,9.887,-2.478,1.9,1.135,1
-0.09341,0.04072,9.863,-2.711,0.4523,-0.0577,1
-0.04551,0.01677,9.942,-1.951,-1.243,-0.996,1
-0.1198,-0.002395,9.834,-0.1664,-2.833,-1.794,1
-0.07185,-0.01677,9.858,-0.3521,-4.132,-2.621,1
-3.969,-8.186,-4.733,0.1134,-4.622,-3.04,1
-0.05269,0.01198,9.884,0.706,-4.165,-2.373,1
-2.031,7.506,6.035,-1.371,-2.112,-1.002,1
-0.0479,0.06227,9.867,-2.543,1.061,0.3943,1
-0.07904,0.002395,9.918,-0.6453,3.729,2.789,1
-0.04551,0.01916,9.891,-2.091,5.665,4.756,1
-0.05748,0.05988,9.86,-2.009,4.703,4.844,1
-1.842,8.143,6.205,-2.664,3.403,3.335,1
-0.01437,0.01677,9.865,-2.904,2.267,1.88,1
-0.07425,0.00958,9.848,-1.913,0.6503,0.7071,1
-2.572,2.565,12.09,-1.134,-0.6167,-0.5317,1
-4.833,-0.9844,13.72,-0.5769,-1.18,-1.816,1
-0.07664,-0.00479,9.844,0.1586,-1.385,-3.185,1
-1.492,-8.062,-4.129,1.274,-1.573,-4.526,1
-0.07664,0.02874,9.901,1.947,-2.019,-5.618,1
-0.0958,0.01677,9.872,2.141,-2.323,-5.889,1
-0.08143,0.02635,9.875,1.492,-2.036,-4.995,1
-3.482,-6.45,-6.055,0.1672,-0.1891,-2.983,1
-0.05988,0.01916,9.889,-0.3655,1.391,-1.169,1
-0.05509,0.01198,9.867,0.9564,2.52,1.703,1
-0.0479,0.02635,9.853,-0.9678,3.777,4.333,1
-0.05748,0.03353,9.901,-2.055,2.46,5.367,1
-1.6,7.482,6.213,-1.518,2.011,4.763,1
-0.09101,0,9.963,-3.3,1.303,3.813,1
-0.05269,0.03114,9.848,-1.486,0.4768,3,1
-0.03353,0.01677,9.877,-1.002,0.6967,1.329,1
-0.05748,0.01916,9.901,-0.2287,0.2055,-0.7907,1
-0.04311,-0.007185,9.858,0.6241,-0.3222,-2.596,1
-0.05988,0,9.846,0.3174,-1.359,-4.003,1
-0.05509,0.007185,9.889,1.495,-1.731,-5.2,1
-0.07904,0.00479,9.927,2.839,-2.107,-5.694,1
-0.09341,0.09101,9.899,3.895,-2.213,-5.077,1
-0.04311,0.00958,9.884,3.069,-1.444,-3.615,1
-0.06946,-0.01437,9.853,-1.661,0.06871,-2.639,1
-0.03832,0.02635,9.901,-2.819,1.549,-0.8616,1
-0.08862,0.01437,9.858,-0.6905,2.907,1.765,1
-0.05269,0.002395,9.877,-1.641,4.119,3.934,1
-0.05748,0.01677,9.836,-1.023,3.701,5.366,1
-0.04311,-0.04072,9.906,-1.542,3.547,4.659,1
-0.103,0.06946,9.896,-5.906,1.921,3.272,1
-3.207,-8.826,-4.979,-2.524,0.7517,2.537,1
-0.05269,0.02635,9.954,-0.03197,0.6649,0.9331,1
-0.08383,0.03353,9.908,-0.3679,0.919,-0.8518,1
-0.05269,0.02874,9.867,0.9124,1.105,-2.121,1
-0.0958,0.01198,9.899,1.648,1.359,-3.31,1
-0.08143,0.00479,9.853,2.379,0.9838,-4.236,1
-0.02874,0.00958,9.894,3.351,0.2275,-4.292,1
-0.00958,0.01437,9.865,2.689,-0.3601,-3.86,1
-0.06467,0.03114,9.92,1.688,0.1127,-3.047,1
-0.8311,8.426,6.72,-0.1737,1.019,-2.042,1
-0.02635,0.02635,9.923,-0.9837,2.108,-0.4169,1
-0.04311,0.02635,9.891,-0.6184,3.161,2.013,1
-0.01916,0.01677,9.879,-1.2,3.361,3.83,1
-0.05748,0.05509,9.911,-1.494,2.841,3.893,1
-0.02635,-0.007185,9.889,-3.432,1.166,2.828,1
-0.02395,0.01916,9.908,-1.287,0.6441,1.665,1
-0.07904,0.00958,9.863,0.3626,0.142,0.6668,1
-0.04311,0.01677,9.872,0.001016,0.2911,-0.7541,1
-0.07185,0.007185,9.891,0.8098,0.6099,-1.87,1
-7.654,0.2635,6.632,1.551,0.8335,-3.026,1
-0.06706,0.007185,9.93,2.295,-0.3259,-3.9,1
-0.02874,0.01198,9.851,3.06,-0.6998,-4.582,1
-0.02635,0.05988,9.925,2.587,-1.232,-4.411,1
-5.573,-1.023,8.019,1.934,-1.314,-3.365,1
0.5556,-0.3353,10.54,0.2906,-0.6912,-2.075,1
-0.05748,0.007185,9.879,0.7841,0.6014,-0.1115,1
-0.05748,0.04311,9.894,0.1012,2.003,2.289,1
-0.1341,-0.6658,9.966,-1.67,3.138,4.391,1
-7.326,0.2635,6.297,-1.564,2.489,5.077,1
-3.123,-9.456,-2.79,-2.616,1.873,3.805,1
-0.06227,0.02395,9.93,-3.971,0.296,2.527,1
-0.06467,0.05509,9.877,-0.2775,0.1041,1.316,1
-0.08383,0.002395,9.851,-0.126,-0.09133,0.1097,1
-2.007,-0.3928,11.14,-0.2946,-0.2453,-0.7724,1
-2.814,-4.448,-5.619,0.3602,0.0002978,-1.352,1
-0.07664,0.05509,9.884,0.9027,0.2727,-1.849,1
-0.07904,0.02395,9.879,1.52,0.4902,-2.59,1
-2.29,-3.03,-7.734,1.79,-0.5092,-3.253,1
-0.0479,0.03114,9.896,2.411,-0.1866,-3.579,1
-0.982,2.441,9.159,2.305,0.0284,-3.342,1
-4.079,-7.671,-4.335,0.9271,0.4242,-2.449,1
-0.00958,-0.00479,9.894,0.5276,1.108,-0.6844,1
-0.09101,-0.03114,9.867,0.3211,1.938,1.499,1
-0.1605,1.25,9.408,-0.6355,2.708,3.179,1
-0.06946,0.01916,9.889,-1.261,2.314,3.549,1
-0.05748,0.02635,9.877,-2.127,1.595,2.719,1
-7.544,0.4359,6.268,-3.136,1.029,1.594,1
-0.06706,-0.01677,9.865,-1.323,-0.0107,0.9539,1
-0.9341,0.2347,7.59,-0.4816,-0.1353,-0.04304,1
-0.07185,0.00958,9.92,-0.4706,-0.2343,-1.069,1
-0.06946,0.02874,9.879,0.6155,-0.4285,-2.026,1
-8.969,-1.954,5.76,1.633,-0.9392,-3.1,1
-0.08383,0.02395,9.87,1.83,-1.684,-3.828,1
-0.09101,0,9.906,2.273,-1.961,-3.878,1
-0.0479,0.02156,9.911,1.881,-1.852,-3.295,1
-0.03353,-0.02874,9.875,0.1024,-1.169,-2.361,1
-0.0479,0.01677,9.889,0.144,0.08704,-0.5586,1
-0.03832,0.03114,9.86,0.315,1.299,2.008,1
-0.04311,0.01198,9.872,-1.088,2.684,4.496,1
-0.07904,0.01437,9.884,-1.797,2.521,5.572,1
-4.057,-7.532,2.709,-3.091,1.728,4.519,1
-0.06706,-0.1245,10,-3.303,0.7223,2.473,1
-0.05748,0.05509,9.887,-0.2421,-0.2159,1.037,1
-3.051,-8.066,-6.989,-0.4388,-0.5409,-0.3949,1
-0.0503,0.0479,9.951,-0.3154,-0.9539,-1.641,1
-0.06706,0.00958,9.918,1.003,-1.214,-2.654,1
-0.07664,0.01677,9.87,1.564,-1.511,-3.498,1
-0.04072,0.02156,9.903,1.417,-2.262,-3.701,1
-0.05509,0.03353,9.935,2.036,-1.942,-3.218,1
-5.154,2.23,8.404,1.51,-1.218,-1.968,1
-0.03593,0.02156,9.844,0.09998,-0.07911,-0.3912,1
-0.07904,0.02156,9.875,0.3284,1.08,1.46,1
-0.06946,0,9.875,0.07798,2.38,3.637,1
-1.696,7.52,6.232,-0.9849,2.698,4.854,1
-0.08862,0.03832,9.827,-1.3,2.008,4.408,1
-0.09341,0.06946,9.784,-3.576,0.8763,2.677,1
-0.08383,0.01677,9.853,-1.862,-0.04246,1.279,1
-0.08143,0.007185,9.875,-0.5109,-0.3797,-0.1017,1
-1.595,7.554,6.749,-0.3521,-0.8146,-1.454,1
-0.08862,0.03353,9.827,1.141,-0.7169,-2.675,1
-0.115,0.0503,9.927,0.4433,-1.865,-3.459,1
-0.06227,0.03832,9.906,1.125,-1.719,-4.201,1
-0.0479,0.03353,9.872,1.292,-1.611,-4.56,1
-0.01198,0.00479,9.87,1.852,-1.462,-3.848,1
-0.08622,0.03593,9.798,1.159,-0.3149,-1.979,1
-0.02395,0.0479,9.901,0.3407,0.8567,0.2648,1
-0.09101,0.03114,9.884,0.1171,1.898,2.95,1
-0.05269,-0.03353,9.877,-1.028,2.594,5.29,1
-0.06946,0.03114,9.858,-0.776,1.745,5.8,1
-0.05748,0.03832,9.882,-2.852,1.095,4.272,1
-0.07425,0.02874,9.918,-3.329,0.6087,2.41,1
-0.06227,0.002395,9.846,-0.8713,-0.1365,1.454,1
-0.07664,-0.007185,9.877,-0.5927,-0.5055,0.376,1
-0.09341,-0.00479,9.856,-0.3973,-0.3882,-0.7663,1
0.05748,-0.09101,9.568,0.5447,-0.3137,-1.856,1
-0.04072,0.01437,9.899,0.5056,-0.3601,-2.807,1
-7.307,0.2467,6.764,1.181,-0.4542,-3.669,1
-0.06227,-0.002395,9.856,2.187,-1.504,-4.124,1
-3.942,-7.602,-6.215,2.618,-1.752,-4.16,1
-0.04551,0.02635,9.82,1.84,-1.455,-3.387,1
-0.05269,-0.01677,9.872,0.4677,-0.7914,-2.053,1
-0.05509,0.08143,9.911,0.8819,0.3888,0.2587,1
-0.07185,0.01198,9.894,0.05599,1.747,3.154,1
-0.05748,0.06227,9.887,-1.549,2.471,5.273,1
-0.02635,0.03353,9.875,-1.052,1.813,5.524,1
-0.08383,0.02395,9.832,-2.947,0.9459,4.078,1
-1.641,7.492,6.174,-3.022,0.4963,2.33,1
-0.03832,0.03832,9.836,-0.2751,-0.2905,1.493,1
-0.06706,0.03114,9.872,-0.1859,-0.8842,0.679,1
-0.0982,0.03353,9.877,-0.7589,-1.242,-0.1603,1
-0.00958,0.01437,9.867,-0.2702,-1.496,-0.9654,1
-0.07904,0.06227,9.82,0.216,-1.807,-1.987,1
-1.904,7.573,6.055,0.9833,-2.148,-3.028,1
-0.06467,0.02874,9.935,1.039,-2.611,-3.54,1
-0.05748,0.02395,9.815,1.76,-2.338,-3.167,1
-1.569,7.262,6.584,1.422,-1.62,-2.088,1
-0.02395,0.0503,9.961,0.3187,-0.6069,-0.6319,1
-0.07185,0.007185,9.911,0.3785,0.6661,1.416,1
-7.293,0.4622,6.237,0.03156,1.926,3.556,1
-0.05748,0.007185,9.793,-0.6856,2.418,4.978,1
-0.08143,0.02156,9.884,-0.6098,1.827,4.727,1
-0.03353,0.03593,9.877,-2.627,1.149,3.279,1
-0.04311,0.002395,9.879,-3.066,0.05772,2.085,1
-0.02395,0.03593,9.887,-0.6819,-0.6008,1.135,1
-0.07185,0.007185,9.841,-0.3313,-0.8769,0.1036,1
-0.04311,0.01437,9.863,-0.6392,-1.065,-0.9654,1
-7.425,0.4048,6.256,-0.08451,-1.137,-1.949,1
-0.07904,0.01916,9.908,0.1012,-1.125,-2.946,1
-0.05988,0.04311,9.901,0.9185,-1.401,-3.769,1
-0.06467,0.05269,9.894,1.705,-1.384,-4.353,1
-0.0958,0.00479,9.884,2.22,-1.202,-3.951,1
-0.0479,0.02874,9.942,2.22,-0.6582,-2.612,1
-0.02635,0.02874,9.879,0.9637,0.3949,-0.8567,1
-0.0503,0.03353,9.877,-0.2824,1.297,1.394,1
-1.988,7.544,5.873,-0.9861,2.267,3.951,1
-0.09101,-0.01198,9.848,-1.376,2.281,5.4,1
-0.05509,0.01677,9.848,-0.3643,1.568,4.807,1
-0.06706,0.01916,9.846,-3.609,0.7321,3.113,1
-0.07664,0,9.913,-3.211,0.9251,1.124,1
-1.808,7.559,6.1,-0.2788,-0.4334,0.6118,1
3.257,2.697,1.181,-0.1945,-0.9441,0.06203,1
-0.07664,-0.02156,9.882,-0.605,-0.7975,-0.7406,1
-3.542,-8.347,-5.686,0.1476,-0.6839,-1.661,1
-0.05988,0.05269,9.939,0.7854,-0.8109,-2.86,1
-0.07425,0.00479,9.851,1.302,-1.755,-3.773,1
-0.06227,0.03832,9.851,1.925,-1.755,-4.122,1
-0.06946,0.03353,9.867,2.06,-1.325,-3.425,1
-3.66,-0.9772,9.209,0.5703,-0.3283,-1.965,1
-1.346,2.759,9.482,0.271,0.8628,0.06326,1
-0.07664,-0.007185,9.954,-0.1688,2.166,2.661,1
-0.04551,0.03353,9.903,-1.442,2.937,4.664,1
-0.0479,0.06227,9.923,-1.067,2.026,4.786,1
-0.6419,1.997,9.412,-3.304,0.77,3.595,1
-6.04,-5.6,4.364,-2.967,1.319,1.075,1
-3.54,3.755,11.52,-0.3069,0.002741,0.1647,1
-4.467,-9.688,-0.7664,-0.01853,-0.7645,-0.5171,1
-1.351,7.08,5.327,0.01568,-0.734,-1.482,1
-0.07185,0.02874,9.856,0.8147,-0.6289,-2.424,1
-0.05748,0.05509,9.906,1.318,-0.7731,-3.428,1
-0.07664,0.01916,9.827,1.967,-1.129,-4.166,1
-2.105,-8.864,-5.437,2.644,-1.423,-4.032,1
-0.08622,0.007185,9.841,2.254,-1.231,-2.936,1
-0.1198,0.00479,9.889,-0.03075,-0.2392,-1.457,1
-0.07425,0.04072,9.856,0.2564,1.046,0.5984,1
-2.874,8.129,6.277,0.1806,2.445,3.055,1
-0.08862,0.03353,9.846,-1.2,2.656,4.558,1
-1.894,7.556,6.064,-0.7882,1.861,4.094,1
-3.906,-8.308,-4.34,-2.308,1.768,2.392,1
-0.06946,0.007185,9.848,-3.084,0.4743,1.422,1
-0.04311,0.02395,9.853,-0.6318,-0.3748,0.5678,1
-0.07664,-0.01198,9.858,-0.4132,-0.7523,-0.456,1
-0.05748,0.05269,9.927,-0.572,-0.8207,-1.339,1
-0.08862,0.04072,9.882,0.05844,-0.5177,-2.243,1
-0.05509,-0.02635,9.863,0.8623,-0.8928,-3.114,1
-0.07904,0.02395,9.891,1.467,-0.9917,-4.087,1
-0.08862,0.03353,9.841,1.61,-1.177,-4.209,1
-0.06227,0.03353,9.93,1.675,-1.14,-3.322,1
-0.06706,0.02635,9.879,0.6876,-0.3015,-1.772,1
-0.02635,0.02156,9.903,0.2221,0.8213,0.4163,1
-0.07904,0.01437,9.832,-0.2678,2.086,3.168,1
-0.08143,-0.02395,9.863,-0.8566,2.776,5.199,1
-0.08143,0.03832,9.863,-0.2287,2.204,5.318,1
-0.08143,0.00479,9.87,-2.278,1.399,3.926,1
-7.384,0.2635,6.205,-3.015,0.5757,2.308,1
-0.02635,0.01198,9.879,-0.8847,-0.1035,1.016,1
-1.712,7.532,6.1,-0.3069,-0.486,-0.1848,1
-0.07664,0.02395,9.906,-0.2934,-0.6619,-1.288,1
-0.04551,0.00958,9.865,0.3675,-0.7816,-2.372,1
-0.08383,0.0503,9.858,0.8782,-1.003,-3.585,1
-7.499,0.4383,6.574,1.605,-1.808,-4.397,1
-0.07185,-0.002395,9.889,2.465,-1.776,-4.449,1
-3.82,-6.981,-6.39,2.348,-1.352,-3.31,1
-1.77,7.528,6.047,0.4653,-0.4579,-1.657,1
-0.05748,0.01198,9.87,1.23,0.8616,0.6204,1
-0.3209,7.444,4.122,0.3883,2.813,3.472,1
-0.958,-4.079,8.55,-1.493,3.617,5.116,1
-0.06706,0.01198,9.863,-0.9458,2.568,4.713,1
-0.06467,-0.00479,9.858,-2.902,1.907,2.635,1
-5.717,-6.126,-5.516,-3.062,0.8421,1.119,1
-0.1126,0.05509,9.846,-0.1248,0.09926,0.1781,1
-0.02874,0.03353,9.865,-0.01242,-0.5886,-0.7797,1
-0.08383,0.007185,9.865,0.07554,-1.103,-1.75,1
-0.06706,0.03593,9.836,0.2197,-1.645,-3.008,1
-0.07664,0.02395,9.815,0.497,-2.196,-4.203,1
-0.04311,0.00958,9.894,0.6852,-2.582,-4.975,1
-4.294,1.365,8.675,1.09,-2.444,-4.792,1
-4.357,-4.275,-7.075,1.154,-1.186,-3.365,1
-0.07904,0.01198,9.858,1.154,0.9349,-1.327,1
-0.02395,0.01677,9.863,1.54,2.433,1.126,1
-0.08862,0.05748,9.848,-0.9409,3.976,4.063,1
-0.05988,0.002395,9.925,-2.011,3.397,5.72,1
-0.02156,-0.01916,9.896,-0.776,2.444,5.348,1
-0.06946,0.03593,9.858,-3.442,1.562,3.302,1
-0.6802,-2.601,10.81,-3.752,0.2776,1.749,1
-0.06227,0.03353,9.915,-0.6331,-0.4591,0.613,1
-0.08622,0.00958,9.891,0.1146,-0.9209,-0.2727,1
-0.05748,0.0503,9.908,-0.3533,-1.052,-0.985,1
-0.05988,0.03114,9.899,-0.4975,-0.9539,-1.679,1
-0.02156,0.007185,9.901,0.7512,-0.9478,-2.605,1
-0.08143,0.03353,9.894,1.99,-1.219,-3.697,1
-0.04072,0.05509,9.918,2.082,-1.736,-4.119,1
-0.05988,0.03353,9.856,2.297,-1.992,-3.59,1
-7.789,1.145,7.422,1.51,-1.067,-2.53,1
-0.05748,0.00479,9.899,0.8489,0.8054,-1.328,1
-0.03832,0.007185,9.839,1.12,2.157,0.5263,1
-0.07185,0.02635,9.894,-0.4571,3.361,2.872,1
-0.03832,-0.002395,9.841,-1.493,2.882,4.218,1
-0.08622,0.04551,9.896,-0.677,2.406,4.1,1
-0.04072,0.04311,9.894,-3.885,1.05,3.395,1
0,0.01437,9.863,-3.599,0.3399,2.356,1
-0.0503,0.04072,9.841,-1.143,-0.3797,1.191,1
-0.06706,0.02635,9.846,-0.8872,-0.806,0.03271,1
-0.07185,-0.01916,9.899,-0.2898,-0.7352,-1.191,1
-0.07425,0.02635,9.882,0.5826,-0.6252,-2.245,1
-0.08862,0.03353,9.889,0.7707,-0.6729,-3.211,1
-3.787,1.679,8.533,1.468,-1.444,-3.902,1
-0.05269,-0.007185,9.891,1.884,-1.494,-4.154,1
-0.0503,-0.03353,9.913,1.955,-1.269,-3.538,1
-0.06467,0.04072,9.817,1.021,-0.6558,-2.432,1
-0.01437,-0.00958,9.877,0.4127,0.6087,-0.8909,1
-0.04551,0.01437,9.877,0.3969,1.813,1.502,1
-0.0503,0.02874,9.882,-1.121,3.034,3.952,1
-5.597,1.317,8.354,-1.329,2.451,5.125,1
-0.07664,0.00958,9.896,-1.47,1.911,4.174,1
-3.719,1.248,4.982,-3.554,1.582,2.174,1
-0.0479,0.03353,9.896,-2.352,0.3045,1.39,1
-0.04311,0.03593,9.891,-0.2238,-0.2758,0.7401,1
-0.07904,0,9.867,-0.1712,-0.5079,0.002169,1
-0.09101,0.00479,9.879,-0.4022,-0.5165,-0.638,1
-3.719,-7.731,-6.002,-0.08817,-0.5519,-1.29,1
-0.07664,0.03593,9.93,0.7817,-0.756,-2.342,1
-0.05988,-0.01677,9.903,1.843,-1.168,-3.64,1
-0.01198,0.02635,9.853,1.628,-1.913,-4.226,1
-0.06467,0,9.884,1.857,-1.637,-3.772,1
-0.02395,0.01916,9.858,0.6082,-0.8916,-2.467,1
-0.0982,0.01437,9.913,1.212,0.8641,0.1402,1
-1.502,7.458,6.622,-0.3643,2.755,2.725,1
-0.04311,0.03832,9.877,-0.6941,3.174,4.512,1
-0.02874,0.0503,9.894,-1.876,2.318,3.611,1
-8.795,7.13,9.92,-3.5,0.6722,2.706,1
-2.764,-0.594,12.64,-1.452,-0.03391,2.027,1
-0.0958,-0.00958,9.896,-1.156,-0.4469,1.173,1
-1.966,7.556,6.203,-1.155,-0.6558,0.2685,1
-0.03114,0.03593,9.906,-0.5378,-0.4126,-0.605,1
-0.04072,-0.00479,9.932,0.1366,-0.2416,-1.65,1
-0.05748,0.03114,9.901,0.7536,-0.3638,-2.771,1
-0.06467,-0.00958,9.901,1.682,-0.6668,-3.906,1
-8.09,7.35,5.897,1.677,-1.006,-4.472,1
-3.152,-7.152,-7.008,1.325,-0.9649,-4.116,1
-0.04311,0.002395,9.853,1.36,-0.42,-2.932,1
-0.05988,-0.02395,9.844,0.9136,0.4988,-0.8359,1
-0.0503,0.02395,9.908,-0.8811,1.492,2.104,1
-0.6754,1.284,8.596,-1.982,2.199,4.391,1
-0.08383,0.007185,9.798,-1.144,1.277,4.711,1
-0.08622,0.03832,9.884,-1.975,1.079,3.33,1
-0.04072,0,9.911,-3.456,0.1322,2.157,1
-0.03593,-0.00479,9.848,-0.886,-0.2893,1.608,1
-0.06227,0.007185,9.896,-0.9813,-0.1158,0.6106,1
-0.08383,0.01677,9.906,-0.6306,0.03084,-0.4792,1
-0.06467,0.0503,9.851,1.06,0.04428,-1.735,1
-0.02874,0.01198,9.865,2.49,-0.2318,-3.139,1
-0.07425,0.04551,9.887,2.816,-0.8293,-4.234,1
-0.07904,-0.04072,9.879,2.484,-1.284,-4.483,1
-0.1198,0.007185,9.87,2.115,-1.289,-3.685,1
-0.08143,0.04072,9.903,0.8037,-0.5715,-2.042,1
-0.05748,0.03353,9.853,-0.5805,0.7113,0.1256,1
-0.09101,0.002395,9.879,-1.519,2.143,2.75,1
-0.06227,-0.002395,9.788,-2.121,2.699,4.496,1
-0.05988,0.02395,9.894,-2.589,2.258,4.115,1
-0.01677,0.00479,9.891,-3.156,1.568,2.408,1
-2.68,-0.8239,9.343,-1.797,0.5012,1.272,1
-0.05269,0.02874,9.829,-0.7907,-0.2355,0.3076,1
-0.04072,0.00958,9.882,-0.4315,-0.6436,-0.6319,1
-0.09341,0.01437,9.856,0.04866,-0.7621,-1.443,1
-1.897,7.501,6.11,0.7609,-0.9453,-2.281,1
-0.05748,0.00479,9.863,1.426,-1.245,-3.344,1
-0.03832,0.007185,9.935,2.264,-1.974,-3.86,1
-0.05269,0.01198,9.906,2.761,-1.913,-3.466,1
-0.0503,0.00958,9.884,2.078,-1.069,-2.298,1
-0.06227,0.01916,9.87,0.9808,0.7077,-1.151,1
-0.07185,0.02874,9.867,0.2466,2.329,0.5385,1
-0.04072,0.007185,9.841,-1.172,3.447,2.518,1
-0.06706,0,9.894,-1.598,2.895,3.639,1
-0.06227,0.02395,9.872,-1.808,2.12,3.285,1
-0.07185,0.007185,9.906,-3.753,0.8494,2.475,1
-2.496,2.323,5.238,-1.336,0.1933,1.603,1
-0.04551,0.01677,9.896,-0.5549,-0.2233,0.591,1
-6.019,-5.552,-3.832,-0.8004,-0.6411,-0.5574,1
-0.0479,0.02156,9.918,0.53,-1.052,-1.861,1
-0.03832,0.02395,9.894,1.522,-1.565,-3.064,1
-0.0503,-0.007185,9.858,2.072,-1.989,-3.685,1
-0.05748,0.06227,9.887,2.247,-2.023,-3.173,1
-0.06946,0.01677,9.872,1.82,-1.516,-1.94,1
-0.07185,0.03593,9.882,0.1928,-0.2648,-0.6771,1
-3.147,5.94,6.373,-1.3,1.579,1.114,1
-3.772,-7.429,-4.239,-2.869,3.03,3.51,1
0.8502,5.928,7.058,-2.455,2.763,5.164,1
-3.293,-9.25,-1.552,-1.366,2.047,4.012,1
-5.137,-0.2467,9.266,-1.901,0.7956,1.83,1
0.02395,0.01916,9.776,-0.2971,-0.3955,0.05592,1
-0.07664,0.04072,9.899,1.008,-0.8806,-1.286,1
-0.05748,0.01198,9.879,1.132,-1.113,-2.141,1
-0.05269,-0.007185,9.839,1.372,-1.316,-2.788,1
-0.03593,0.02635,9.884,1.101,-1.507,-3.593,1
-0.01916,0.05509,9.961,1.532,-2.288,-3.923,1
