acceleration_x,acceleration_y,acceleration_z,activity
-2.977,-7.671,-5.645,2.0
-3.485,-8.042,-5.262,2.0
-3.959,-8.553,-4.991,2.0
-4.186,-8.739,-4.91,2.0
-4.196,-8.656,-4.893,2.0
-4.031,-8.474,-5.317,2.0
-4.036,-8.428,-5.475,2.0
-4.198,-8.445,-5.59,2.0
-4.378,-8.442,-5.693,2.0
-4.534,-8.759,-5.561,2.0
-4.845,-8.957,-5.145,2.0
-4.809,-8.993,-4.802,2.0
-4.716,-8.895,-4.747,2.0
-4.675,-8.852,-4.907,2.0
-4.536,-8.886,-5.319,2.0
-4.524,-9.156,-5.631,2.0
-4.608,-9.331,-5.609,2.0
-4.565,-9.472,-5.861,2.0
-4.505,-9.539,-5.837,2.0
-4.658,-9.503,-5.909,2.0
-4.735,-9.194,-5.434,2.0
-4.778,-8.665,-5.106,2.0
-4.625,-8.325,-4.967,2.0
-4.436,-8.014,-5.058,2.0
-4.141,-7.832,-5.197,2.0
-3.966,-7.825,-5.233,2.0
-3.89,-7.968,-5.192,2.0
-3.913,-7.949,-4.871,2.0
-3.81,-7.827,-4.742,2.0
-3.334,-7.266,-5.441,2.0
-1.691,-5.932,-6.201,2.0
-2.4,-6.409,-6.792,2.0
-2.79,-7.676,-6.299,2.0
-2.27,-8.411,-5.413,2.0
-2.199,-8.708,-4.852,2.0
-2.395,-8.627,-4.088,2.0
-2.651,-7.935,-3.418,2.0
-2.939,-7.202,-2.896,2.0
-2.987,-6.34,-2.402,2.0
-3.099,-5.59,-2.021,2.0
-3.288,-4.864,-1.973,2.0
-3.49,-4.371,-1.945,2.0
-3.818,-4.191,-1.954,2.0
-4.361,-4.285,-2.091,2.0
-4.723,-4.431,-2.177,2.0
-4.948,-4.962,-2.302,2.0
-5.341,-5.619,-1.928,2.0
-5.671,-6.131,-1.621,2.0
-5.925,-6.646,-1.377,2.0
-6.213,-7.3,-1.351,2.0
-6.57,-7.666,-1.241,2.0
-6.991,-7.681,-1.341,2.0
-7.437,-7.779,-1.562,2.0
-7.88,-7.755,-1.502,2.0
-8.361,-7.822,-1.106,2.0
-8.715,-7.619,-1.138,2.0
-11.17,-8.332,0.8814,2.0
-11.83,-8.596,0.9341,2.0
-12.45,-8.347,0.867,2.0
-13.07,-8.366,0.2012,2.0
-13.51,-8.684,-0.2802,2.0
-13.6,-9.4,-0.3449,2.0
-13.42,-10.26,-0.1461,2.0
-13.25,-10.4,0.6059,2.0
-12.7,-10.0,1.198,2.0
-12.2,-9.638,1.677,2.0
-11.79,-8.965,2.412,2.0
-11.23,-8.584,2.632,2.0
-10.76,-8.675,2.682,2.0
-10.38,-8.689,3.109,2.0
-9.915,-8.215,3.492,2.0
-9.274,-7.82,3.94,2.0
-8.847,-7.923,4.084,2.0
-8.49,-7.987,4.699,2.0
-8.177,-8.208,4.754,2.0
-7.853,-8.107,4.462,2.0
-7.676,-7.597,4.294,2.0
-7.532,-7.288,4.325,2.0
-7.039,-7.468,4.091,2.0
-6.354,-7.65,3.93,2.0
-5.774,-8.019,3.339,2.0
-5.219,-8.385,3.015,2.0
-5.197,-8.775,2.893,2.0
-5.154,-9.331,2.63,2.0
-4.766,-9.491,2.649,2.0
-4.852,-9.274,2.747,2.0
-5.015,-9.463,2.397,2.0
-4.51,-9.678,2.141,2.0
-4.421,-9.997,2.06,2.0
-4.373,-10.38,1.849,2.0
-3.918,-10.78,1.643,2.0
-3.59,-10.9,1.801,2.0
-3.605,-10.66,1.775,2.0
-3.782,-10.17,1.554,2.0
-4.014,-9.774,1.418,2.0
-3.928,-9.468,1.303,2.0
-3.64,-9.341,1.042,2.0
-3.513,-9.417,0.9269,2.0
-3.513,-9.705,0.7688,2.0
-3.329,-9.937,0.7736,2.0
-3.193,-10.2,0.5532,2.0
-2.927,-10.12,0.3497,2.0
-2.809,-9.958,0.3377,2.0
-2.663,-9.7,0.2706,2.0
-2.488,-9.539,0.2587,2.0
-2.093,-9.563,0.1485,2.0
-1.763,-9.556,-0.04072,2.0
-1.617,-9.422,-0.3233,2.0
-1.602,-9.204,-0.3904,2.0
-1.6,-9.113,-0.5868,2.0
-1.43,-9.034,-0.6706,2.0
-1.267,-8.929,-0.7496,2.0
-1.145,-8.962,-0.7449,2.0
-0.7999,-9.0,-0.6802,2.0
-0.6107,-8.792,-0.8071,2.0
-0.7425,-8.763,-0.8143,2.0
-0.685,-8.802,-0.9029,2.0
-0.4934,-8.723,-0.9867,2.0
-0.2179,-8.809,-0.9987,2.0
0.182,-8.926,-1.169,2.0
0.558,-9.194,-1.209,2.0
0.6946,-9.319,-1.461,2.0
0.558,-9.312,-1.736,2.0
0.3233,-9.159,-1.926,2.0
0.2395,-8.917,-2.043,2.0
0.5101,-8.912,-2.294,2.0
1.011,-9.082,-2.376,2.0
1.102,-9.135,-2.589,2.0
1.15,-9.283,-2.474,2.0
1.19,-9.614,-2.201,2.0
1.241,-10.01,-1.839,2.0
1.406,-10.06,-1.641,2.0
1.746,-9.647,-1.624,2.0
1.973,-9.283,-1.741,2.0
2.127,-9.149,-1.763,2.0
2.23,-9.211,-1.815,2.0
2.294,-9.204,-1.741,2.0
2.311,-9.142,-1.686,2.0
2.326,-8.67,-1.499,2.0
2.263,-8.404,-1.403,2.0
2.4,-8.466,-1.085,2.0
2.651,-8.545,-1.011,2.0
2.903,-8.581,-1.13,2.0
3.145,-8.464,-1.341,2.0
3.401,-8.356,-1.681,2.0
3.516,-7.87,-1.875,2.0
3.286,-7.556,-1.765,2.0
4.383,-8.38,-1.322,2.0
4.522,-8.236,-1.514,2.0
4.857,-7.784,-1.557,2.0
4.675,-7.286,-1.547,2.0
4.558,-7.015,-1.557,2.0
4.903,-7.13,-1.274,2.0
5.089,-7.468,-1.327,2.0
5.075,-7.654,-1.303,2.0
