acceleration_x,acceleration_y,acceleration_z,activity
-2.288,-8.417,2.084,2
-6.464,-14.6,-2.895,2
-2.116,-7.574,0.36,2
-2.346,-8.302,2.103,2
-6.56,-14.43,-3.202,2
-2.212,-7.727,0.513,2
-2.174,-8.378,2.026,2
-5.008,-13.65,-1.076,2
-2.461,-7.823,0.302,2
-2.461,-7.976,2.084,2
-4.932,-13.8,-0.482,2
-2.327,-8.11,0.187,2
-2.212,-6.961,2.179,2
-5.526,-13.59,-1.018,2
-2.25,-7.995,0.379,2
-1.944,-7.114,2.045,2
-4.817,-13.7,-0.252,2
-2.48,-7.842,-0.156,2
-2.269,-6.961,2.16,2
-4.778,-13.76,-0.693,2
-2.672,-9.202,-0.903,2
-1.944,-6.865,2.103,2
-4.951,-13.53,-0.271,2
-2.978,-9.03,-1.555,2
-2.231,-6.712,2.141,2
-4.951,-13.3,0.13,2
-2.901,-9.202,-1.765,2
-2.001,-6.999,2.256,2
-4.051,-11.96,1.203,2
-3.399,-9.068,-2.072,2
-2.212,-6.693,2.218,2
-3.84,-12.02,1.394,2
-3.495,-9.24,-2.282,2
-2.116,-6.52,2.256,2
-3.955,-11.9,1.222,2
-3.533,-9.393,-2.187,2
-1.982,-5.62,2.237,2
-3.744,-11.65,1.356,2
-3.782,-9.508,-3.106,2
-1.925,-5.371,2.237,2
-3.802,-11.6,1.624,2
-3.629,-9.508,-3.642,2
-1.982,-5.352,2.294,2
-3.936,-11.56,1.681,2
-4.778,-10.72,-5.309,2
-2.193,-5.39,2.275,2
-4.07,-11.39,1.662,2
-4.702,-10.79,-5.385,2
-2.116,-5.448,2.218,2
-3.802,-11.27,1.528,2
-4.836,-11.12,-5.347,2
-1.925,-5.275,2.103,2
-3.668,-10.48,1.816,2
-5.066,-10.94,-5.52,2
-2.059,-5.371,2.141,2
-3.629,-10.47,1.835,2
-4.893,-11.02,-5.366,2
-2.039,-5.524,1.854,2
-3.687,-10.47,1.873,2
-4.836,-11.04,-5.347,2
-2.039,-5.505,1.816,2
-3.495,-10.5,1.816,2
-4.874,-11.18,-4.868,2
-1.944,-5.773,1.854,2
-3.399,-10.18,1.72,2
-6.522,-13.57,-4.792,2
-1.963,-5.773,1.739,2
-3.438,-10.14,1.662,2
-6.636,-13.49,-4.811,2
-1.982,-5.735,1.777,2
-3.399,-10.06,1.681,2
-6.771,-13.74,-4.887,2
-1.982,-5.773,1.835,2
-2.921,-9.259,1.988,2
-6.828,-13.97,-5.041,2
-1.982,-5.812,1.892,2
-2.921,-9.125,2.065,2
-6.809,-14.16,-5.156,2
-1.905,-5.888,1.854,2
-2.825,-9.068,2.026,2
-6.905,-14.34,-4.753,2
-1.944,-6.693,1.126,2
-2.595,-9.106,2.065,2
-6.866,-14.35,-4.562,2
-1.867,-6.846,1.03,2
-2.48,-9.087,2.007,2
-6.847,-14.45,-4.274,2
-1.963,-6.827,1.011,2
-2.423,-8.953,2.007,2
-6.158,-14.62,-2.34,2
-2.25,-6.942,0.954,2
-2.537,-8.857,2.122,2
-5.047,-14.68,-1.057,2
-2.039,-7.401,0.494,2
-3.61,-10.1,1.72,2
-5.736,-14.72,-1.286,2
-2.059,-7.248,0.551,2
-2.078,-7.478,2.141,2
-5.679,-14.8,-1.172,2
-2.116,-7.114,0.513,2
-2.097,-7.765,2.275,2
-5.506,-14.49,-1.382,2
-2.576,-8.302,-0.654,2
-1.925,-7.976,2.179,2
-5.487,-13.97,-1.765,2
-3.189,-8.072,-0.539,2
-2.384,-7.478,2.122,2
-4.855,-14.58,-2.991,2
-2.423,-8.321,0.283,2
-2.461,-7.631,1.93,2
-4.989,-13.13,-1.44,2
-2.882,-8.11,0.168,2
-2.672,-7.459,1.93,2
-4.357,-13.3,-1.88,2
-2.308,-8.532,0.36,2
-2.25,-7.555,1.643,2
-5.372,-12.65,-1.114,2
-2.71,-8.512,0.111,2
-1.407,-6.808,1.758,2
-3.878,-13.07,-0.329,2
-3.246,-8.148,-0.501,2
-1.982,-6.578,1.739,2
-5.334,-13.26,-1.267,2
-2.518,-8.532,-0.195,2
-1.561,-6.808,1.95,2
-4.759,-12.82,-0.827,2
-3.706,-8.168,-1.21,2
-2.001,-8.8,2.141,2
-4.012,-12.23,-2.225,2
